f	x	dx
-0.332070796025215	1.88169105236997	-0.406602621355923
-0.271375544676401	1.83151864606639	-0.441755288927647
-0.248057602926976	1.77752011414155	-0.472148627770505
-0.247515683164575	1.72003608846401	-0.501234703894636
-0.262581062499308	1.65908169127225	-0.531225543209934
-0.290254076431794	1.59444989061962	-0.563755775805119
-0.330086987582025	1.52575501185219	-0.600267335555571
-0.383476623959031	1.45243970558821	-0.642262251463080
-0.453494527517298	1.37375561423685	-0.691506185652084
-0.545087591192662	1.28872027266263	-0.750234814036103
-0.665590279314489	1.19604749895265	-0.821402593926210
-0.825523797842137	1.09404414903584	-0.909009312965497
-1.03957874970186	0.980462190838494	-1.01853385283220
-1.32731526291058	0.852292885831468	-1.15747531465783
-1.71197565211141	0.705495044507292	-1.33589118387134
-2.21265289703819	0.534679109766066	-1.56647612937078
-2.81742885126275	0.332870075831299	-1.86277232386893
-3.41138059108371	0.0917542738490564	-2.23187401684658
-3.63125899069143	-0.196546086118413	-2.65441091081314
-2.73064721543082	-0.534212043440119	-3.04578723814282
0.0559086538063037	-0.907659905285522	-3.22351914358963
4.11600398063269	-1.27862666978003	-2.97940794913117
6.91275973546323	-1.59375009275899	-2.30254273026163
6.85858416812108	-1.81605990716808	-1.46282645625259
5.07656509204671	-1.94468903087758	-0.750559276501982
3.20372076247149	-2.00249560439638	-0.266053087347548
1.88563794558436	-2.01495801587194	0.0281737934420604
1.10024778159795	-2.00053966829425	0.199920989609238
0.666651544075397	-1.97040303350149	0.301533822556179
0.436575392763144	-1.93075380233123	0.365171639581183
0.318880310924026	-1.88489613088670	0.408961484416479
0.263107504047362	-1.83452415714962	0.442874848523796
0.242563218629329	-1.78044373054549	0.472471512374763
0.243546397345233	-1.72295582262821	0.501008122648791
0.259389539692796	-1.66205373947227	0.530581853107662
0.287364131696388	-1.59751930526492	0.562756800205523
0.327160276055202	-1.52896248859931	0.598927807649486
0.380231255390755	-1.45582639242436	0.640560923053985
0.449649240007456	-1.37736710590843	0.689389033699266
0.540315789622523	-1.29261058612349	0.747612357483840
0.659474416130066	-1.20028368144089	0.818141873567730
0.817505821521380	-1.09871216006647	0.904920261491214
1.02891230100888	-0.985674743567959	1.01334977669934
1.31305299410974	-0.858199878894848	1.15082923313071
1.69310350802285	-0.712296639984483	1.32729757473464
2.18868913895062	-0.542639235510721	1.55535117063239
2.79026550776909	-0.342321121812597	1.84858731902883
3.38977846468260	-0.103065593973594	2.21466725360629
3.63838128459412	0.183099650955818	2.63602806908992
2.80502234944451	0.518777255246262	3.03181950242374
0.102729546626469	0.891301889631016	3.22348764047341
-3.94702509570511	1.26346947880199	2.99995255569041
-6.85094794385151	1.58199476600718	2.33753780619999
-6.91060334615619	1.80856705736192	1.49779178170969
-5.16363749709403	1.94083749090656	0.776526811525975
-3.27411950793006	2.00112817274937	0.282461955695235
-1.93010575085143	2.01509938017633	-0.0185133461535931
-1.12545349703453	2.00156109683841	-0.194286020850478
-0.680227470304423	1.97194464890527	-0.298121931665585
-0.443649484755879	1.93262087260709	-0.362939336601721
-0.322390291033224	1.88698693211809	-0.407332530275859
-0.264631939621238	1.83678808572581	-0.441531849514884
-0.242923558748100	1.78285866141166	-0.471234034329357
-0.243155397791805	1.72551629470204	-0.499766035104627
-0.258436477725870	1.66476500835987	-0.529259254115774
-0.285908445018731	1.60039460663841	-0.561291829488995
-0.325175444204231	1.53202216399344	-0.597260271039589
-0.377620654589362	1.45909824350156	-0.638623292209204
-0.446244241378906	1.38088774574399	-0.687098203233371
-0.535860146412824	1.29642781011935	-0.744860346458747
-0.653595978670692	1.20446007486934	-0.814783930236537
-0.809676850487136	1.10333033576305	-0.900758926094846
-1.01840659703877	0.990844754866417	-1.00811391660099
-1.29893324968922	0.864069370045202	-1.14414924189334
-1.67434714993038	0.719063793169421	-1.31868554216468
-2.16476011318462	0.550566421986524	-1.54421759079231
-2.76289004653200	0.351740430325350	-1.83438571894957
-3.36733061390333	0.114349780060562	-2.19738663605534
-3.64342831214427	-0.169663205485922	-2.61740458170698
-2.87612737572434	-0.503306192211207	-3.01728589433491
-0.259641121270602	-0.874818887687830	-3.22255104818780
3.77422474158608	-1.24808016297384	-3.01969522233898
6.78243027423097	-1.56995008814909	-2.37242036872903
6.95934337028719	-1.80081252453755	-1.53327436990947
5.25122459371989	-1.93679797563563	-0.803150868532012
3.34618866814450	-1.99964276213697	-0.299375008272856
1.97597551434099	-2.01517093478857	0.00853675770787810
1.15155159437922	-2.00254148721699	0.188469801169083
-0.900000000000000	0	-0.600000000000000
-0.983292833881847	-0.0773449184629902	-0.711347282511609
-1.04332158220737	-0.168380620724725	-0.831372571567972
-1.05222795843060	-0.273912259798799	-0.955805589958465
-0.969851436567305	-0.394016979043401	-1.07634796428372
-0.749429511603788	-0.527489687945108	-1.17945827020714
-0.356184747487261	-0.671212109905404	-1.24652096354387
0.201084471984738	-0.819705786787635	-1.25704451327545
0.842950887682963	-0.965289675959200	-1.19560486841167
1.43022336046348	-1.09917751806091	-1.06006983524802
1.82629480850885	-1.21334305766084	-0.865381851268034
1.96926134769533	-1.30233507784188	-0.638747916707631
1.89213710056320	-1.36411664277304	-0.408931024088413
1.68302044008346	-1.39965607586283	-0.196978375601844
1.43115176569795	-1.41176450843067	-0.0130149140434333
1.19732956972696	-1.40388509590815	0.141831934832025
1.01147153160498	-1.37924598934903	0.271725228219391
0.882678104348561	-1.34043023117506	0.383014568088006
0.810076608192349	-1.28923597811935	0.482442822264686
0.790244731066246	-1.22668017650741	0.576444328972043
0.821338408428983	-1.15304166965952	0.671114082529402
0.905215234384049	-1.06788455896968	0.772533130126702
1.04860847216469	-0.970030968417969	0.887281050222809
1.26374908775728	-0.857466370586325	1.02305453693404
1.56781295308694	-0.727169460015801	1.18930340950822
1.97846539812730	-0.574877258831887	1.39761444735497
2.49790642422421	-0.394856002544277	1.66100263227436
3.06807283223521	-0.179920115853642	1.98984904122718
3.47010970897438	0.0776422228568855	2.37951240432696
3.17950858237755	0.382832772741352	2.78273438078118
1.41763117699069	0.730627789588889	3.07212520138891
-2.01711737706255	1.09607244137496	3.04918970526764
-5.53041766412838	1.43319698513652	2.59140565272421
-6.85343316840735	1.69597062871274	1.83247793838883
-5.83720866415506	1.86600779928649	1.06667329944129
-4.00856385691481	1.95546986689166	0.484701140723559
-2.46651022087368	1.98861991361184	0.107829334045262
-1.46112858019690	1.98675745000452	-0.118898830214543
-0.877303579158728	1.96406004904948	-0.253541988201946
-0.556828042337892	1.92884616589571	-0.336223631730965
-0.387233761644378	1.88570517527523	-0.390855351522354
-0.301976898548615	1.83707245789611	-0.430933916113198
-0.264512518821755	1.78417560249862	-0.464030048824654
-0.255528889057899	1.72755756993857	-0.494519843512338
-0.265232628331341	1.66735404421331	-0.525118601262952
-0.289144342584727	1.60343438347176	-0.557729054330709
-0.325944066330968	1.53546633531587	-0.593926343974792
-0.376463871021051	1.46293548871788	-0.635263078372073
-0.443345853143535	1.38513400290819	-0.683498105479055
-0.531135387082580	1.30112361564603	-0.740812089107381
-0.646717203700117	1.20967171979782	-0.810054862898904
-0.800057601793960	1.10915445679299	-0.895062721295833
-1.00516521208371	0.997416560017041	-1.00107791062637
-1.28088325892210	0.871574955886937	-1.13527832652853
-1.65015233698814	0.727756538221928	-1.30733248724509
-2.13364105056114	0.560784869617871	-1.52959838154440
-2.72684258132827	0.363916729587483	-1.81575398059545
-3.33668253802595	0.128975562138273	-2.17464588973479
-3.64669509115046	-0.152192864603329	-2.59264453520732
-2.96361609829905	-0.483098165282149	-2.99734028690219
-0.461279564562398	-0.853138551650011	-3.21978282383287
3.54308590142703	-1.22764088235611	-3.04402191004818
6.68211679533650	-1.55376362664427	-2.41758383639557
7.01703726731087	-1.79025069233527	-1.58028492906788
5.36585051709253	-1.93119227470812	-0.838896918839797
3.44270990138760	-1.99747913790468	-0.322244822301065
2.03803869432987	-2.01511618485129	-0.00499287965018741
1.18705465238781	-2.00371942857417	0.180584666272635
0.713553242327746	-1.97536551785607	0.289864990883021
0.461097880633912	-1.93682642730115	0.357583776215642
0.331126578816722	-1.89172634655623	0.403470223343100
0.268523809592019	-1.84193547124663	0.438387422929983
0.243990969924230	-1.78835761348854	0.468368215622869
0.242419345089630	-1.73135084809864	0.496912819165184
0.256372822662818	-1.67094493017792	0.526237777532077
0.282678619039325	-1.60694852093199	0.557957264904442
0.320735831084518	-1.53899518733703	0.593474046440766
0.371764013573185	-1.46655255204710	0.634231839750464
0.438598672940588	-1.38890547036240	0.681913926107752
0.525855923032076	-1.30511626397717	0.738640509611225
0.640403068066501	-1.21395977385326	0.807203891020340
0.792115750524613	-1.11382668119440	0.891376354024421
0.994849328455033	-1.00258460493703	0.996321585557372
1.26726445711721	-0.877383806244558	1.12911850547075
1.63221454125983	-0.734397376101386	1.29931866222560
2.11077076645144	-0.568508724118162	1.51917551800515
2.70039134980480	-0.373041323096809	1.80238647808112
3.31391132528653	-0.139862003737182	2.15825125414358
3.64789537673986	0.139249976192438	2.57468820408972
3.02529016175375	0.468159887878423	2.98269492452444
0.607191210828227	0.837100160630467	3.21743710808017
-3.37124205921377	1.21247014046770	3.06154169114357
-6.60340416638885	1.54170009687923	2.45088127017689
-7.05707182750190	1.78236423358685	1.61541518203109
-5.45100367469366	1.92702441316876	0.865813929737647
-3.51541498211645	1.99590772296183	0.339518925203572
-2.08498821053578	2.01513809873023	0.0152140034619270
-1.21391490877473	2.00467215174163	-0.174634668178152
-0.728075399327610	1.97686588717532	-0.286288636108112
-0.468684496363242	1.93866621303848	-0.355270566457651
-0.334913058552844	1.89379647205606	-0.401805389917629
-0.270203190542382	1.84418135938578	-0.437033171075026
-0.244446390942366	1.79075491473745	-0.467133800470720
-0.242096476062882	1.73389274098503	-0.495683191663163
-0.255479247116440	1.67363570062847	-0.524935035354223
-0.281285179619379	1.60980056249107	-0.556519245143601
-0.318824722694538	1.54202796353834	-0.591841408708838
-0.369247155194919	1.46979282644621	-0.632338908165616
-0.435317624292015	1.39238853667020	-0.679680537304377
-0.521567920960137	1.30888817299392	-0.735963006207165
-0.634754407560841	1.21808075100442	-0.803943714059416
-0.784603434954546	1.11837610531729	-0.887344778395290
-0.984777487196820	1.00766807661550	-0.991259493456498
-1.25372336489023	0.883142883906135	-1.12267187770076
-1.61417461913828	0.741022172583237	-1.29101691032759
-2.08755849598302	0.576251760418279	-1.50843939904064
-2.67322146832227	0.382225247308940	-1.78864493414657
-3.28980389968803	0.150858233010010	-2.14136404961393
-3.64692850366233	-0.126127903681865	-2.55603294442844
-3.08458208867828	-0.452943352496544	-2.96706684642833
-0.753501027822059	-0.820654734850060	-3.21394865364556
3.19276576565996	-1.19677411228786	-3.07832236741150
6.51568991018904	-1.52908075616048	-2.48444512236493
7.09328377323135	-1.77400671111919	-1.65161614273756
5.53761587111906	-1.92252426603039	-0.893906557327292
3.59107757890216	-1.99412738708230	-0.357674352661528
2.13434477193043	-2.01503533339061	-0.0259902212486110
1.24231058572540	-2.00555105444770	0.168361154497010
-0.300000000000000	0	-0.200000000000000
-0.329760939556381	-0.0257835699541803	-0.237187353375817
-0.359353427841690	-0.0561671678895699	-0.277890405452173
-0.387410368864983	-0.0915620391857606	-0.322014582414118
-0.411834005719229	-0.132357162056146	-0.369263015842051
-0.429549383359381	-0.178889693339041	-0.419035835811248
-0.436274511273982	-0.231401796813288	-0.470300628451009
-0.426410316602938	-0.289980765454882	-0.521441464874209
-0.393226961183050	-0.354481107556606	-0.570110315414898
-0.329587329157189	-0.424431481694112	-0.613129661369704
-0.229432476531130	-0.498936851434120	-0.646523909021792
-0.0900458114798906	-0.576596628844333	-0.665773943934674
0.0853683815810141	-0.655469874139993	-0.666365392760684
0.285894271888841	-0.733122221545660	-0.644608567677133
0.493337356971472	-0.806777756577612	-0.598551960712907
0.685725223800946	-0.873568712824424	-0.528665174396983
0.843104085307429	-0.930835026265134	-0.437955660072694
0.953206956131213	-0.976395837307222	-0.331379780731299
1.01435700643053	-1.00871712519458	-0.214726988980566
1.03458425789460	-1.02693622371368	-0.0933859985075976
1.02807410036992	-1.03075413061542	0.0286080091776062
1.01109915057069	-1.02024250424830	0.149054989055957
0.999129223669267	-0.995620067328786	0.267649330512268
1.00569420457410	-0.957038095703735	0.385800967538070
1.04270023110246	-0.904391257297187	0.506413545797695
1.12155987575014	-0.837150163359928	0.633754682472937
1.25446249777550	-0.754200643561520	0.773474716495423
1.45496428645381	-0.653672933994097	0.932745462154462
1.73630864451656	-0.532754292362272	1.12035740038447
2.10373198823175	-0.387512621588360	1.34631738358711
2.53248093114355	-0.212847808778654	1.61980608367150
2.91739543598319	-0.00289439591114166	1.94301697105984
2.98698177835974	0.247408233190487	2.29685224909874
2.24885892160333	0.538443743335224	2.61689687509908
0.230342236620708	0.859294398252071	2.77671232878606
-2.75076009111555	1.18211008967406	2.63162576397400
-5.18269546475326	1.46720879353122	2.14885710230219
-5.75412939000302	1.68235426333701	1.48308649862379
-4.76922303942408	1.81909606731953	0.851735468231548
-3.33100887957043	1.88977162924443	0.373681968752677
-2.13331859435903	1.91366544473016	0.0550071688087507
-1.33068271135151	1.90734991527171	-0.145734335931406
-0.846179708118704	1.88212296169573	-0.271645850290332
-0.569859389867683	1.84486667254716	-0.353648084365521
-0.419264149476228	1.79952490034238	-0.411105749749792
-0.343041587236533	1.74825343839056	-0.455559432849642
-0.311733573358900	1.69214713077503	-0.493879207750047
-0.309319920275114	1.63165992459921	-0.530320953074887
-0.327724556852427	1.56683416504848	-0.567759795136166
-0.363688435097491	1.49741655307758	-0.608424143214240
-0.417164304611368	1.42290529646387	-0.654357868038599
-0.490652833774694	1.34255145240661	-0.707752974226777
-0.589157234991941	1.25532405553308	-0.771242676072316
-0.720596731644068	1.15983982606250	-0.848217327569610
-0.896574906325971	1.05425179401845	-0.943211312514509
-1.13328069226311	0.936086352973795	-1.06239216986912
-1.45176331874423	0.802016987594812	-1.21413161554179
-1.87518217581082	0.647573439712688	-1.40946825228692
-2.41625640255030	0.466832106601872	-1.66176925258786
-3.03828606667114	0.252281422534144	-1.98358341301773
-3.55917491642847	-0.00455732930971747	-2.37587084221532
-3.48705534719019	-0.310388853189652	-2.80153259117022
-1.97770062123002	-0.663175369147568	-3.14278637723411
1.44315225143491	-1.04114831306247	-3.19089454116765
5.38009691909003	-1.39823306138279	-2.77949853811788
7.19893332772313	-1.68297494999636	-2.00681957465034
6.32419350139894	-1.87063764582902	-1.18795455383777
4.37153471791993	-1.97124024757097	-0.554509288468006
2.67021734178639	-2.01049036678923	-0.144578449641851
1.55804166258506	-2.01182564018631	0.0992709988834601
0.917007611592864	-1.99092356926473	0.241564751409587
0.568711731475322	-1.95692258765164	0.327075050032225
0.385972933013447	-1.91481473624604	0.382232122297562
0.294237643957066	-1.86722646956537	0.421735205167567
0.253029693263793	-1.81547951086365	0.453679748656803
0.241158343248743	-1.76017085362740	0.482639555253825
0.247890757442215	-1.70147739000537	0.511369294432880
0.268195210351820	-1.63931049530831	0.541726891155363
0.300313072527276	-1.57338871378989	0.575186146252354
0.344601298773863	-1.50326348091677	0.613145566405993
0.403084846623212	-1.42831459207504	0.657146378659483
0.479448891923353	-1.34772193205355	0.709065436614027
0.579359525322560	-1.26041368281530	0.771327228132648
0.711080155232512	-1.16498656343758	0.847171375293829
0.886354473936195	-1.05958952759219	0.941009262934333
1.12138486373987	-0.941758778275960	1.05889376900195
1.43720379106912	-0.808191203166263	1.20908046521327
1.85714569018006	-0.654453533270791	1.40249780114573
2.39488362176610	-0.474669654250155	1.65246067621987
3.01685945658608	-0.261371093420751	1.97168779507249
3.54883630057486	-0.00607095561597315	2.36193061580660
3.51248105530983	0.298106640919663	2.78816965795305
2.06926273424315	0.649633228993132	3.13610809889852
-1.29629563437330	1.02761648508078	3.19881032792680
-5.26765071531073	1.38664568092364	2.80383101203015
-7.19340863134275	1.67480502186248	2.03829719008872
-6.39003442610939	1.86601575103092	1.21514685190185
-4.44349475595348	1.96932906764570	0.573070370565398
-2.72109257395211	2.01031370522570	0.155802796516372
-1.58816425509445	2.01267130858272	-0.0927627029396876
-0.933439132738844	1.99236332029231	-0.237732514113767
-0.577282541185972	1.95872106401003	-0.324671382710509
-0.390245983461552	1.91684870288070	-0.380560049496197
-0.296166255256619	1.86943430781151	-0.420415195461537
-0.253634502862744	1.81783326076800	-0.452502119205821
-0.240954956388449	1.76266154116145	-0.481482084644553
-0.247123959865689	1.70410759701077	-0.510152967065428
-0.266959202274326	1.64209082238640	-0.540391867345809
-0.298609672863792	1.57633640682782	-0.573677870454069
-0.342364349443724	1.50640238117499	-0.611405550809019
-0.400184715806884	1.43167605556019	-0.655104600048384
-0.475683069314108	1.35134664947818	-0.706632408526464
-0.574431105823744	1.26435452976564	-0.768384241120324
-0.704564424004677	1.16931278097904	-0.843557490042618
-0.877655985579350	1.06439269718992	-0.936503741924162
-1.10969900734013	0.947161175002595	-1.05319345514721
-1.42153464346393	0.814357007587745	-1.20177509893604
-1.83653972072560	0.661602479438836	-1.39305770488092
-2.36931253457006	0.483089375784234	-1.64028393510251
-2.98974466216273	0.271414721192554	-1.95633525764104
-3.53269633196181	0.0181028682358620	-2.34383041481235
-3.53643584847401	-0.283895221526762	-2.77015192040480
-2.17216324994055	-0.633626128845865	-3.12526352575218
1.12002680337188	-1.01125001863098	-3.20498245044828
5.12138028025988	-1.37224780865158	-2.83039678991762
7.17309270403955	-1.66428929868883	-2.07504432493372
6.46214558333396	-1.85971818869904	-1.24800502593320
4.52896132983233	-1.96634322721061	-0.595991166542926
0.300000000000000	0	0.200000000000000
0.329760939556381	0.0257835699541803	0.237187353375817
0.359353427841690	0.0561671678895699	0.277890405452173
0.387410368864983	0.0915620391857606	0.322014582414118
0.411834005719229	0.132357162056146	0.369263015842051
0.429549383359381	0.178889693339041	0.419035835811248
0.436274511273982	0.231401796813288	0.470300628451009
0.426410316602938	0.289980765454882	0.521441464874209
0.393226961183050	0.354481107556606	0.570110315414898
0.329587329157189	0.424431481694112	0.613129661369704
0.229432476531130	0.498936851434120	0.646523909021792
0.0900458114798906	0.576596628844333	0.665773943934674
-0.0853683815810141	0.655469874139993	0.666365392760684
-0.285894271888841	0.733122221545660	0.644608567677133
-0.493337356971472	0.806777756577612	0.598551960712907
-0.685725223800946	0.873568712824424	0.528665174396983
-0.843104085307429	0.930835026265134	0.437955660072694
-0.953206956131213	0.976395837307222	0.331379780731299
-1.01435700643053	1.00871712519458	0.214726988980566
-1.03458425789460	1.02693622371368	0.0933859985075976
-1.02807410036992	1.03075413061542	-0.0286080091776062
-1.01109915057069	1.02024250424830	-0.149054989055957
-0.999129223669267	0.995620067328786	-0.267649330512268
-1.00569420457410	0.957038095703735	-0.385800967538070
-1.04270023110246	0.904391257297187	-0.506413545797695
-1.12155987575014	0.837150163359928	-0.633754682472937
-1.25446249777550	0.754200643561520	-0.773474716495423
-1.45496428645381	0.653672933994097	-0.932745462154462
-1.73630864451656	0.532754292362272	-1.12035740038447
-2.10373198823175	0.387512621588360	-1.34631738358711
-2.53248093114355	0.212847808778654	-1.61980608367150
-2.91739543598319	0.00289439591114166	-1.94301697105984
-2.98698177835974	-0.247408233190487	-2.29685224909874
-2.24885892160333	-0.538443743335224	-2.61689687509908
-0.230342236620708	-0.859294398252071	-2.77671232878606
2.75076009111555	-1.18211008967406	-2.63162576397400
5.18269546475326	-1.46720879353122	-2.14885710230219
5.75412939000302	-1.68235426333701	-1.48308649862379
4.76922303942408	-1.81909606731953	-0.851735468231548
3.33100887957043	-1.88977162924443	-0.373681968752677
2.13331859435903	-1.91366544473016	-0.0550071688087507
1.33068271135151	-1.90734991527171	0.145734335931406
0.846179708118704	-1.88212296169573	0.271645850290332
0.569859389867683	-1.84486667254716	0.353648084365521
0.419264149476228	-1.79952490034238	0.411105749749792
0.343041587236533	-1.74825343839056	0.455559432849642
0.311733573358900	-1.69214713077503	0.493879207750047
0.309319920275114	-1.63165992459921	0.530320953074887
0.327724556852427	-1.56683416504848	0.567759795136166
0.363688435097491	-1.49741655307758	0.608424143214240
0.417164304611368	-1.42290529646387	0.654357868038599
0.490652833774694	-1.34255145240661	0.707752974226777
0.589157234991941	-1.25532405553308	0.771242676072316
0.720596731644068	-1.15983982606250	0.848217327569610
0.896574906325971	-1.05425179401845	0.943211312514509
1.13328069226311	-0.936086352973795	1.06239216986912
1.45176331874423	-0.802016987594812	1.21413161554179
1.87518217581082	-0.647573439712688	1.40946825228692
2.41625640255030	-0.466832106601872	1.66176925258786
3.03828606667114	-0.252281422534144	1.98358341301773
3.55917491642847	0.00455732930971747	2.37587084221532
3.48705534719019	0.310388853189652	2.80153259117022
1.97770062123002	0.663175369147568	3.14278637723411
-1.44315225143491	1.04114831306247	3.19089454116765
-5.38009691909003	1.39823306138279	2.77949853811788
-7.19893332772313	1.68297494999636	2.00681957465034
-6.32419350139894	1.87063764582902	1.18795455383777
-4.37153471791993	1.97124024757097	0.554509288468006
-2.67021734178639	2.01049036678923	0.144578449641851
-1.55804166258506	2.01182564018631	-0.0992709988834601
-0.917007611592864	1.99092356926473	-0.241564751409587
-0.568711731475322	1.95692258765164	-0.327075050032225
-0.385972933013447	1.91481473624604	-0.382232122297562
-0.294237643957066	1.86722646956537	-0.421735205167567
-0.253029693263793	1.81547951086365	-0.453679748656803
-0.241158343248743	1.76017085362740	-0.482639555253825
-0.247890757442215	1.70147739000537	-0.511369294432880
-0.268195210351820	1.63931049530831	-0.541726891155363
-0.300313072527276	1.57338871378989	-0.575186146252354
-0.344601298773863	1.50326348091677	-0.613145566405993
-0.403084846623212	1.42831459207504	-0.657146378659483
-0.479448891923353	1.34772193205355	-0.709065436614027
-0.579359525322560	1.26041368281530	-0.771327228132648
-0.711080155232512	1.16498656343758	-0.847171375293829
-0.886354473936195	1.05958952759219	-0.941009262934333
-1.12138486373987	0.941758778275960	-1.05889376900195
-1.43720379106912	0.808191203166263	-1.20908046521327
-1.85714569018006	0.654453533270791	-1.40249780114573
-2.39488362176610	0.474669654250155	-1.65246067621987
-3.01685945658608	0.261371093420751	-1.97168779507249
-3.54883630057486	0.00607095561597315	-2.36193061580660
-3.51248105530983	-0.298106640919663	-2.78816965795305
-2.06926273424315	-0.649633228993132	-3.13610809889852
1.29629563437330	-1.02761648508078	-3.19881032792680
5.26765071531073	-1.38664568092364	-2.80383101203015
7.19340863134275	-1.67480502186248	-2.03829719008872
6.39003442610939	-1.86601575103092	-1.21514685190185
4.44349475595348	-1.96932906764570	-0.573070370565398
2.72109257395211	-2.01031370522570	-0.155802796516372
1.58816425509445	-2.01267130858272	0.0927627029396876
0.933439132738844	-1.99236332029231	0.237732514113767
0.577282541185972	-1.95872106401003	0.324671382710509
0.390245983461552	-1.91684870288070	0.380560049496197
0.296166255256619	-1.86943430781151	0.420415195461537
0.253634502862744	-1.81783326076800	0.452502119205821
0.240954956388449	-1.76266154116145	0.481482084644553
0.247123959865689	-1.70410759701077	0.510152967065428
0.266959202274326	-1.64209082238640	0.540391867345809
0.298609672863792	-1.57633640682782	0.573677870454069
0.342364349443724	-1.50640238117499	0.611405550809019
0.400184715806884	-1.43167605556019	0.655104600048384
0.475683069314108	-1.35134664947818	0.706632408526464
0.574431105823744	-1.26435452976564	0.768384241120324
0.704564424004677	-1.16931278097904	0.843557490042618
0.877655985579350	-1.06439269718992	0.936503741924162
1.10969900734013	-0.947161175002595	1.05319345514721
1.42153464346393	-0.814357007587745	1.20177509893604
1.83653972072560	-0.661602479438836	1.39305770488092
2.36931253457006	-0.483089375784234	1.64028393510251
2.98974466216273	-0.271414721192554	1.95633525764104
3.53269633196181	-0.0181028682358620	2.34383041481235
3.53643584847401	0.283895221526762	2.77015192040480
2.17216324994055	0.633626128845865	3.12526352575218
-1.12002680337188	1.01125001863098	3.20498245044828
-5.12138028025988	1.37224780865158	2.83039678991762
-7.17309270403955	1.66428929868883	2.07504432493372
-6.46214558333396	1.85971818869904	1.24800502593320
-4.52896132983233	1.96634322721061	0.595991166542926
0.900000000000000	0	0.600000000000000
0.983292833881847	0.0773449184629902	0.711347282511609
1.04332158220737	0.168380620724725	0.831372571567972
1.05222795843060	0.273912259798799	0.955805589958465
0.969851436567305	0.394016979043401	1.07634796428372
0.749429511603788	0.527489687945108	1.17945827020714
0.356184747487261	0.671212109905404	1.24652096354387
-0.201084471984738	0.819705786787635	1.25704451327545
-0.842950887682963	0.965289675959200	1.19560486841167
-1.43022336046348	1.09917751806091	1.06006983524802
-1.82629480850885	1.21334305766084	0.865381851268034
-1.96926134769533	1.30233507784188	0.638747916707631
-1.89213710056320	1.36411664277304	0.408931024088413
-1.68302044008346	1.39965607586283	0.196978375601844
-1.43115176569795	1.41176450843067	0.0130149140434333
-1.19732956972696	1.40388509590815	-0.141831934832025
-1.01147153160498	1.37924598934903	-0.271725228219391
-0.882678104348561	1.34043023117506	-0.383014568088006
-0.810076608192349	1.28923597811935	-0.482442822264686
-0.790244731066246	1.22668017650741	-0.576444328972043
-0.821338408428983	1.15304166965952	-0.671114082529402
-0.905215234384049	1.06788455896968	-0.772533130126702
-1.04860847216469	0.970030968417969	-0.887281050222809
-1.26374908775728	0.857466370586325	-1.02305453693404
-1.56781295308694	0.727169460015801	-1.18930340950822
-1.97846539812730	0.574877258831887	-1.39761444735497
-2.49790642422421	0.394856002544277	-1.66100263227436
-3.06807283223521	0.179920115853642	-1.98984904122718
-3.47010970897438	-0.0776422228568855	-2.37951240432696
-3.17950858237755	-0.382832772741352	-2.78273438078118
-1.41763117699069	-0.730627789588889	-3.07212520138891
2.01711737706255	-1.09607244137496	-3.04918970526764
5.53041766412838	-1.43319698513652	-2.59140565272421
6.85343316840735	-1.69597062871274	-1.83247793838883
5.83720866415506	-1.86600779928649	-1.06667329944129
