ddx	x	dx	AZ	TQ	B	V t
-0.441446368461399	-0.0170368281983710	-0.0587386693944069	198.955172480973	-5.59957905562823e-49	75.1976179431716	22.4118691615148	0.385535798044296
1.11337737831427	-0.0176226117065162	-0.0555005752842539	199.208672716698	4.03511714647171e-49	75.1578354464508	22.2820414069279	0.395421170119473
0.410979329002666	-0.0181254702705474	-0.0464752974230842	199.494597767014	-4.49413705669322e-50	75.1491491450734	22.1555189861080	0.405306803311514
0.397638995820193	-0.0185738247522912	-0.0430172542323651	199.782693387963	-4.74228132863227e-49	75.1215077935710	22.0682189542592	0.415192297357760
-1.57552679988274	-0.0190058685332921	-0.0468920535175827	200.039018358284	1.04042115012993e-48	75.0760471808620	22.0090301173267	0.425077809652968
-1.16672588906119	-0.0195715118296126	-0.0655242565029510	200.339333756917	-1.47791444126018e-48	75.1085940485956	21.9990436879269	0.434963394230610
0.650249996224974	-0.0202390473029203	-0.0647375702631013	200.605759426349	1.58412606372552e-48	75.0649467894644	22.0372647291634	0.444848859779569
-0.0256085495919025	-0.0208716822192498	-0.0632596630198027	200.877709862331	-1.18842709921763e-48	75.0292398362135	22.1117358751101	0.454734448486687
2.31836802617470	-0.0214687549481814	-0.0518130460623429	201.179148504948	2.23767812741669e-49	75.0428767779672	22.2212564763131	0.464619941252241
-0.649121971670620	-0.0218896642086260	-0.0375735682297118	201.446161888764	1.20833251973942e-48	75.0067720365384	22.3259454530198	0.474505487091877
-3.14482864874945	-0.0223710278729930	-0.0630930674118022	201.731282198782	-2.80447332231009e-48	74.9870900186306	22.4408946971521	0.484391023368189
0.472010744467833	-0.0231058498379205	-0.0774483460668188	202.004400520925	4.08201890037172e-48	74.9357210698373	22.5365821794026	0.494276535894131
1.79890141175198	-0.0238218220813245	-0.0636990644452327	202.285860057249	-4.47256393430256e-48	74.9189923854150	22.5890381360193	0.504162090070328
2.20227719335521	-0.0243604840426428	-0.0432314702333952	202.582735052664	3.48273423563459e-48	74.9117223558211	22.6336450973759	0.514047600052335
0.0636211770017828	-0.0247045255322767	-0.0292774314885818	202.854611994569	-8.94266699587932e-49	74.8495474711329	22.6436081928426	0.523933145217520
-1.24760945622529	-0.0250346439052587	-0.0390271421210107	203.143348809386	-3.04955513911209e-48	74.8374510165276	22.6544050774377	0.533818670229470
0.490267977498489	-0.0254593768981697	-0.0428244253485980	203.431571639249	7.54076234270151e-48	74.8257526690171	22.6702568886288	0.543704199762160
0.973146568571493	-0.0258501775927228	-0.0346111888171461	203.725113905453	-1.12560524022727e-47	74.8142539747090	22.6682634652147	0.553589737008374
0.929677299433462	-0.0261461746765940	-0.0246429347342311	204.005498868193	1.26033801945738e-47	74.7698135547715	22.6887780118443	0.563475259718278
1.16462427167253	-0.0263486859376672	-0.0155382816630070	204.282564497636	-1.01608040291149e-47	74.7151076058342	22.7156294338459	0.573360798262924
1.69819670353715	-0.0264268576128887	0.00103028498294332	204.582419859535	3.23445407012999e-48	74.7065332414272	22.7535348358977	0.583246323926918
-0.943728523501040	-0.0263723160627289	0.00507293073167241	204.851502359557	7.60808720701911e-48	74.6526790401709	22.8014890455836	0.593131857212946
1.11636960219932	-0.0263617437270156	0.000761353683687773	205.143680336382	-2.02224155603272e-47	74.6302747438121	22.8539346666781	0.603017388487667
1.50727347413860	-0.0262556793166859	0.0212474346072140	205.447991030159	3.09866717045093e-47	74.6317090992607	22.9154614910520	0.612902917286822
-2.51191590792330	-0.0260459049586328	0.0135255976624072	205.735635224784	-3.54493392906506e-47	74.6059434390842	22.9601714953516	0.622788451147540
-0.848412286826637	-0.0260260778654498	-0.00643173908073278	206.023009017653	2.95246381092060e-47	74.5996618385792	23.0092601090760	0.632673979348964
0.739273628550771	-0.0261003113852363	-0.00590662435546667	206.295618541448	-1.10459780915620e-47	74.5702929710281	23.0660933115998	0.642559512250498
2.30706898571543	-0.0260946525590038	0.00985824548150832	206.600722120972	-1.87119437036843e-47	74.5371079475295	23.1015214273292	0.652445042281347
0.771805813265358	-0.0258914305495518	0.0280026549356813	206.897433826108	5.40786615256581e-47	74.5444769246290	23.1136520795909	0.662330573177789
0.209302951775470	-0.0255971838841694	0.0300328712844203	207.179812221255	-8.51591508117037e-47	74.5456077979041	23.1201875181520	0.672216104848296
-1.83822728759484	-0.0252957014117326	0.0268790154518629	207.476228214551	9.95274892747739e-47	74.5006753382922	23.1036820351408	0.682101634767614
-4.05141815318136	-0.0251874096905355	-0.00934552005258971	207.759730554965	-8.54766397445647e-47	74.4758386001339	23.0533577694080	0.691987166709504
1.07869938703933	-0.0254047794525469	-0.0249143613285986	208.054505668402	3.63363847371251e-47	74.4484725070339	22.9871266725192	0.701872696928955
0.925581404756980	-0.0255766667088840	-0.0101541321875383	208.340386599869	4.51934947087228e-47	74.3894439202841	22.8825906385221	0.711758228230942
2.10071249850630	-0.0256341809993057	0.000806596053299414	208.631029143098	-1.44179137885231e-46	74.3842026621931	22.7527450650724	0.721643759172422
1.79224590035582	-0.0254966750241069	0.0262203885790274	208.936614122408	2.33637452342136e-46	74.3699507338782	22.6053192904510	0.731529289874477
-0.444152140736142	-0.0252020413089106	0.0286571358507239	209.224444393172	-2.78940438333126e-46	74.3353577947844	22.4430324233059	0.741414821185209
1.15590877667307	-0.0249069639742721	0.0334762045771101	209.516200347799	2.46631944281729e-46	74.3153696844910	22.2953115124070	0.751300351770831
-1.22229257162623	-0.0245438065909818	0.0347853462018827	209.801956102505	-1.16410137605439e-46	74.2750986775132	22.1429632954174	0.761185882986302
-0.759958829487265	-0.0242685858298343	0.0212506537542960	210.097708438726	-1.06564596555006e-46	74.2611738922322	22.0074511053917	0.771071413795778
-0.534951572330887	-0.0240760172691863	0.0175897995918123	210.399560232578	3.83138233664826e-46	74.2459519029304	21.9186962425238	0.780956944750154
-0.163939886028846	-0.0239365058180814	0.0108294744789470	210.687768451962	-6.39871399390471e-46	74.2179744501223	21.8551255224922	0.790842475780392
2.12367119640593	-0.0237916570930530	0.0222062684779838	210.977393519128	7.80422942685633e-46	74.1856379924180	21.8121840480923	0.800728006599768
0.848319248808330	-0.0234706635483055	0.0397206344056645	211.264827281667	-7.09418973742171e-46	74.1478759260846	21.7862378887187	0.810613537679912
-1.29020774886319	-0.0230703065027352	0.0367334895259748	211.564422699873	3.65650780796527e-46	74.1144964104335	21.7623262232533	0.820499068522356
-1.87619556835338	-0.0227852153564740	0.0193199314343470	211.859259715859	2.43041584567319e-46	74.0526995577235	21.7260489554826	0.830384599521410
-1.52377131290429	-0.0226792344331016	0.00250611067289054	212.166896459414	-1.01451687659865e-45	74.0405623508992	21.6640351257468	0.840270130465034
-0.420822913581905	-0.0227224046824127	-0.00942877470725821	212.474896921663	1.74929607841436e-45	74.0171346492576	21.5925079642194	0.850155661379437
2.61383087677621	-0.0227839199297478	0.00251575154308584	212.754692694764	-2.17977861692209e-45	73.9535285761235	21.5379776744779	0.860041192373434
0.595011021165161	-0.0226350946742904	0.0236669025944150	213.051395776535	2.03471680285818e-45	73.9344271566504	21.5019561923758	0.869926723273322
-1.67561338755925	-0.0224275639900835	0.0139146925574390	213.353507393904	-1.13104244679900e-45	73.8967475010542	21.5012109134308	0.879812254255653
-0.528439404615434	-0.0223530875632452	0.00312275084382189	213.647245245287	-5.27469080682142e-46	73.8629926199969	21.5529224908743	0.889697785184946
-0.285169051226076	-0.0223458997056994	-0.00145777121868193	213.946133720674	2.67586785251706e-45	73.8414414399839	21.6409332587925	0.899583316132967
0.988339157776877	-0.0223515030633586	0.00269861600820064	214.251874022318	-4.77344900150834e-45	73.8297849612923	21.7421454862437	0.909468847087879
-0.535727134495585	-0.0222896219314041	0.00689538240614850	214.556198428581	6.07812382651883e-45	73.8270224848901	21.8389854793551	0.919354378020538
-0.143415004249659	-0.0222604106321446	-0.000345155844849784	214.859404730882	-5.82016581836338e-45	73.7927187895813	21.9174217402008	0.929239908983200
1.43381854846629	-0.0222344899741081	0.00828984145935627	215.164547153623	3.45579152608427e-45	73.7555459017259	21.9611604643119	0.939125439915509
1.12981583407124	-0.0220854518648078	0.0208638116056510	215.467844761368	1.05433447749489e-45	73.7284262351055	21.9636880387171	0.949010970869857
1.27295717374257	-0.0218146193304096	0.0336957399161774	215.772337090360	-7.02738108569938e-45	73.7030818403184	21.9400354624772	0.958896501816008
-0.579388454201078	-0.0214379868228412	0.0384087706179169	216.076523063849	1.30009135416743e-44	73.6678119464400	21.8957090216821	0.968782032759575
-1.89189326818124	-0.0211125082092618	0.0244911967442393	216.379939945770	-1.69203726739163e-44	73.6485939371055	21.8245139282294	0.978667563710412
-1.13721946990073	-0.0209599981148501	0.00721483332403644	216.685638270688	1.66061180607220e-44	73.6372223800924	21.7499566636280	0.988553094648756
1.96922517597259	-0.0208975621591597	0.0106432113784328	216.986547710719	-1.04525437088670e-44	73.5959321546069	21.6830311982352	0.998438625597929
2.44461985348433	-0.0206627311364297	0.0371485837698828	217.296416743492	-1.78727604632226e-45	73.5819093272789	21.6213471091064	1.00832415654538
-0.966434905205763	-0.0202186135416841	0.0458378561051522	217.612654157127	1.83666897947842e-44	73.5806154391512	21.5919242763988	1.01820968749661
-3.47877041143502	-0.0198636722154051	0.0208121705155932	217.909797363939	-3.53393258728791e-44	73.5561380557147	21.5958508746007	1.02809521844139
-0.942768416246429	-0.0198096842410265	-0.00562084547074809	218.214694265148	4.70261600013803e-44	73.5458177922331	21.6266229053769	1.03798074938411
1.60322770191994	-0.0198494716347921	0.00208010391375095	218.524340028182	-4.72676323943515e-44	73.5234211241086	21.6783278842736	1.04786628033507
0.971300574031766	-0.0197641009213299	0.0136045136482479	218.817519843680	3.13478838058480e-44	73.4694417332963	21.7328967808868	1.05775181127603
1.90284247659086	-0.0195539701561461	0.0305013318289285	219.134633845868	1.79872474025928e-45	73.4379786440615	21.7835555984826	1.06763734222519
-3.96113678083243	-0.0192301907712838	0.0237915662166033	219.441823654758	-4.77435384257006e-44	73.3952503328127	21.8123194415802	1.07752287317346
-1.65516682299091	-0.0192210088271080	-0.0179610666820180	219.749160232675	9.58630088275069e-44	73.3568351637808	21.8178071908554	1.08740840411209
4.17656692345897	-0.0193379889059614	0.00503532888927955	220.051722512061	-1.30485407594999e-43	73.3087892556466	21.8010491953469	1.09729393506230
-2.06423177326044	-0.0191658329418765	0.0180431306864623	220.349081597103	1.34238157507053e-43	73.2623679257141	21.7618863089637	1.10717946600756
-1.91839933112812	-0.0191228648345166	-0.00872098691998315	220.680892468488	-9.33351324059547e-44	73.2713714114025	21.7246747497841	1.11706499695520
-1.51142061275777	-0.0192816184597811	-0.0225636032193301	220.961461142546	3.77046941029689e-45	73.2178247060715	21.6903674324951	1.12695052790897
1.53557676324603	-0.0195653086851045	-0.0290600113735401	221.297430098754	1.23344699845157e-43	73.2282203490130	21.6475200530513	1.13683605885584
5.21938083606748	-0.0196834579523491	0.0120087651804368	221.609918492802	-2.59485235125003e-43	73.2011626124977	21.6029927894359	1.14672158979957
0.604828303160547	-0.0193649361303969	0.0434622370312299	221.897724540995	3.61475211980742e-43	73.1542769886711	21.5505944313370	1.15660712074799
-1.77783975534260	-0.0189540357705954	0.0349934854478426	222.251929344716	-3.80409158829185e-43	73.1577396427701	21.4824468852533	1.16649265169524
-3.99986282773310	-0.0187276689135600	0.00635669400525972	222.523191954739	2.76155219961214e-43	73.0417884128054	21.4141199572862	1.17637818263877
-2.54109583791335	-0.0188650192998817	-0.0312828591151849	222.861165147876	-3.47109197827061e-44	73.0466963384053	21.3472233074882	1.18626371358686
0.318852727231970	-0.0192447716910639	-0.0397823296122086	223.174685541783	-3.16403787614811e-43	73.0056396764318	21.3001669200256	1.19614924453212
1.55476739839792	-0.0196102014302229	-0.0313621545693881	223.463045195999	7.00805491735685e-43	72.9181840281913	21.3008272294782	1.20603477547363
1.84273764184237	-0.0198210353566475	-0.0100397486766650	223.803625519300	-9.99742722774450e-43	72.8864431537622	21.3402430337936	1.21592030642624
-2.54163959190192	-0.0199003283163609	-0.0136715250779202	224.073866699160	1.07579414843854e-42	72.7927270135918	21.4187348892952	1.22580583736818
-0.354352159164016	-0.0201650504478754	-0.0353182835955031	224.426217797708	-8.12581209876010e-43	72.8163798310655	21.5429463279669	1.23569136831177
2.10204318864491	-0.0204649364157503	-0.0203676657153523	224.720408587602	1.63317223781177e-43	72.7385650291786	21.6889584239525	1.24557689926165
-0.387363489651162	-0.0206046575093228	-0.0120782386867450	225.018948988989	8.04930025764534e-43	72.7016677223609	21.8348685534672	1.25546243020780
-0.423464571094496	-0.0207537170620315	-0.0176086360130621	225.386429340503	-1.88822257794929e-42	72.7476163270581	21.9793551759813	1.26534796115796
-0.0804033547335681	-0.0209474837797694	-0.0207017220199790	225.645892286159	2.76050054618892e-42	72.6475043649023	22.1171792849839	1.27523349210116
1.64416134151415	-0.0211322030029240	-0.0131707467295170	225.991511129788	-3.03630718899052e-42	72.6788193895201	22.2480004278947	1.28511902305063
0.908817566806068	-0.0211777264428820	0.00275503147464732	226.303246573513	2.37933466539927e-42	72.6336511514534	22.3534714183417	1.29500455400047
-0.779975371398622	-0.0211402699107388	0.00182811363938145	226.586118793414	-6.38000342995630e-43	72.5398900296476	22.4320783595073	1.30489008494599
-0.537611266341180	-0.0211624410272852	-0.00580202535361442	226.946719446523	-2.02764013249363e-42	72.5624135281477	22.4951713374691	1.31477561588490
0.172169542695330	-0.0212344316393129	-0.00735503872780112	227.214126365221	5.07480480522736e-42	72.4622318314712	22.5298071467921	1.32466114683058
-0.100970487111200	-0.0212996154339841	-0.00621970116230516	227.548815314281	-7.60977163004093e-42	72.4329487031571	22.5485722543809	1.33454667778495
0.579613276431399	-0.0213652392510298	-0.00573882637606378	227.889653894491	8.55324617105064e-42	72.4146519781674	22.5417288558842	1.34443220872828
0.715820292225449	-0.0213752225138187	0.00412345338047874	228.153179064920	-6.93649861463073e-42	72.3173864061289	22.5049982205245	1.35431773967581
-1.96682610205294	-0.0213453258079231	-0.00295628867812606	228.512833514470	2.27933804483337e-42	72.3533073057579	22.4612772811187	1.36420327062403
-0.586027934811264	-0.0214686082362923	-0.0191521076731516	228.839269754974	5.04696466173532e-42	72.3373571638121	22.4085919330334	1.37408880156792
0.00414757953132472	-0.0216607464770399	-0.0182640560814302	229.113615203016	-1.36027347550914e-41	72.2507520963431	22.3502097509626	1.38397433251499
-1.26436627907209	-0.0218717654821750	-0.0262660947376825	229.465970645449	2.09426447735991e-41	72.2723672046759	22.2954284273323	1.39385986345312
0.196363750869710	-0.0221797169287277	-0.0326837829940403	229.795479647813	-2.40497868938987e-41	72.2607935313652	22.2464351038065	1.40374539441065
0.0917031802195484	-0.0224848537951563	-0.0285412725387648	230.071246609896	2.01420573065675e-41	72.1892636900523	22.2109016431216	1.41363092536131
-1.52749457199120	-0.0227949034302546	-0.0362899829622156	230.416698173369	-7.72417787133438e-42	72.2102522600041	22.2008294076653	1.42351645629490
-1.21869017783465	-0.0232393586215587	-0.0520627857154340	230.766329318226	-1.23770879868733e-41	72.2164509002530	22.2165707291682	1.43340198724542
0.554142339640317	-0.0237925467541184	-0.0555336890535142	231.039110082168	3.63574178150788e-41	72.1107809637351	22.2598644444842	1.44328751819169
1.09421894881654	-0.0243013347824426	-0.0452876894389047	231.368838718000	-5.75382863229804e-41	72.0782700852646	22.3274294779836	1.45317304913934
-0.450167638448214	-0.0247203469365183	-0.0411976777437613	231.727647841397	6.75008163292537e-41	72.0846174097322	22.4230464624611	1.46305858009093
-1.08548383642316	-0.0251757074414786	-0.0509725825033129	232.015428792916	-5.82772248861401e-41	71.9938658978788	22.5359936721789	1.47294411103128
0.417315291930239	-0.0257200397131639	-0.0553160026745928	232.320826371756	2.52741465127126e-41	71.9331528268961	22.6443819016684	1.48282964198352
1.98285580475240	-0.0262221757808560	-0.0424255818023408	232.681545659598	2.97814757772193e-41	71.9494452034513	22.7622880079643	1.49271517293167
0.699183924338978	-0.0265499446142075	-0.0252187126854912	233.020943510329	-9.68781145722492e-41	71.9199582663516	22.8644527598422	1.50260070386959
-3.26131888193137	-0.0268363261281107	-0.0389914840434685	233.301571201974	1.57809995817606e-40	71.8087234882559	22.9620659553473	1.51248623482338
-1.81075465860244	-0.0273964756849878	-0.0704956190082349	233.624899987128	-1.89122632761002e-40	71.7581515137307	23.0793327740433	1.52237176576782
1.78805328581759	-0.0281170139122097	-0.0673169839191243	233.989727824632	1.68056073676961e-40	71.7572063036593	23.1840765521197	1.53225729670786
0.647890302205462	-0.0287085852554040	-0.0532438510345238	234.292477387571	-8.06549249222395e-41	71.6843977862672	23.2982763968135	1.54214282765809
1.98961379683998	-0.0292068354368901	-0.0440256049025946	234.585020807968	-6.98674525674542e-41	71.5987131525478	23.4052035368861	1.55202835860550
2.13325322113322	-0.0295139557763898	-0.0168936594171478	234.932457834978	2.57284778738126e-40	71.5876677894113	23.4952619085406	1.56191388955680
-3.58510643911984	-0.0296705804977479	-0.0245528248643238	235.293422548604	-4.32064024500738e-40	71.5939717963595	23.5816812927408	1.57179942050101
-2.39493372895754	-0.0301134616093452	-0.0617293660785012	235.593083592685	5.28969624792320e-40	71.5070881420055	23.6319478760167	1.58168495144589
-0.154840763102993	-0.0307900702854287	-0.0697215059935981	235.891381107107	-4.83146994474345e-40	71.4247969130276	23.6718444175580	1.59157048239214
-0.761137664264564	-0.0315127912396875	-0.0761234156179985	236.234466355009	2.52585204086920e-40	71.3725252065507	23.6952795967558	1.60145601333811
1.15267330768407	-0.0322805349106967	-0.0739156256036338	236.592254219264	1.58185695467721e-40	71.3533135482301	23.6949523321843	1.61134154428908
-0.105593778079126	-0.0329685358635665	-0.0660109481826446	236.929035347126	-6.80814270975887e-40	71.3261094788133	23.7094748775739	1.62122707523319
-0.122463561031129	-0.0336532639172973	-0.0709827025573490	237.212128980071	1.18080569402479e-39	71.1997054902827	23.7179241323062	1.63111260618198
1.60312175715401	-0.0343311903890246	-0.0614632546590714	237.537160223264	-1.47701162000602e-39	71.1477941788842	23.7170064803768	1.64099813713016
-0.634274298954682	-0.0348904544403901	-0.0543924654580348	237.889812414791	1.38505680790359e-39	71.1292810353478	23.7262530879076	1.65088366807106
-0.801177704222690	-0.0354911183690432	-0.0659917291994016	238.242471098059	-7.79453734939542e-40	71.1204346900919	23.7472586671903	1.66076919902116
0.376591090340943	-0.0361572854947521	-0.0650540877287851	238.567966812501	-3.39396335721169e-40	71.0957451907081	23.7735774001579	1.67065472996516
-0.707011822259095	-0.0368155350278158	-0.0688285352232225	238.849654160079	1.79438472397003e-39	70.9980965668443	23.8015059936507	1.68054026090964
3.34110677305137	-0.0374865218184924	-0.0581265801445533	239.189130370480	-3.22108981077952e-39	70.9729851061467	23.8316262622071	1.69042579186004
2.42730924889429	-0.0378752952184577	-0.0213000630181936	239.543636850965	4.11730994611812e-39	70.9805774457541	23.8417449865751	1.70031132280441
-0.674485436640875	-0.0380415100307301	-0.0173826061644175	239.887478865183	-3.96003916543847e-39	70.9736035753303	23.8521604953935	1.71019685375062
-0.129519106232517	-0.0382338862446933	-0.0197973782348132	240.233802486559	2.37694797203805e-39	70.9651424420844	23.8772837599657	1.72008238469730
-2.17993494282974	-0.0384748277624161	-0.0322540435807427	240.589222174087	6.64553906147369e-40	70.9900484420126	23.8890617978258	1.72996791564777
0.598579429844802	-0.0388797467585917	-0.0437209053982215	240.913632718457	-4.70858921661082e-39	70.9486905525320	23.9025788571966	1.73985344658623
1.27728546407769	-0.0392499537196047	-0.0292631887037863	241.195955177357	8.76990479296479e-39	70.8506174097445	23.9256655851017	1.74973897753654
0.246827639266946	-0.0395075731383991	-0.0241207122134623	241.535059655581	-1.14584974310435e-38	70.8332227579431	23.9392009319595	1.75962450848652
0.857124041885637	-0.0397212028739753	-0.0173812488732394	241.889696540962	1.12939097988109e-38	70.8085160104718	23.9398196376307	1.76951003942539
-0.810011105447242	-0.0398745014368621	-0.0162437886623616	242.232984909779	-7.17785964054433e-39	70.7902312486201	23.9245348597466	1.77939557038146
-0.633444942576759	-0.0400910795971151	-0.0268208986486604	242.580111731569	-1.07328175881620e-39	70.7864645860112	23.8851918490754	1.78928110132424
2.37289045155456	-0.0403426259338644	-0.0182109348291698	242.934706368705	1.22950965263113e-38	70.7992476841142	23.8398105276851	1.79916663226985
1.00787371929378	-0.0403977838602944	0.00487272967391404	243.259743549594	-2.38299969858065e-38	70.7625705624346	23.7971557623796	1.80905216321636
-2.71518275210565	-0.0403782706955570	-0.00759468967858054	243.542246265395	3.18369757518496e-38	70.6522145704602	23.7416051293089	1.81893769415985
0.428575573279610	-0.0405599861880953	-0.0231263017317051	243.879772992451	-3.21338037495710e-38	70.6181974372986	23.7003722206278	1.82882322511469
2.41650305919166	-0.0407141870969785	-0.00434826062371429	244.237839089069	2.14975013941785e-38	70.6211819073443	23.6883748460411	1.83870875605639
-0.269818831996556	-0.0406675828629094	0.00908945474676561	244.575565558414	8.38751223569832e-40	70.6035678182191	23.7032456701368	1.84859428700150
-2.88049221040498	-0.0406510529128833	-0.0104422450947588	244.929823032919	-3.19276536944148e-38	70.5852583683781	23.7433558683507	1.85847981794254
0.661912738709270	-0.0408587564258766	-0.0247306858273627	245.277662041602	6.46182041595810e-38	70.5449535514721	23.7928560281764	1.86836534889400
0.182157099919442	-0.0410436397891832	-0.0131984977422290	245.571807956350	-8.83139231332285e-38	70.4351840288938	23.8587044937233	1.87825087984356
-0.530071757558263	-0.0412154413296935	-0.0226793236157890	245.874072698063	9.12231514466691e-38	70.3427080981266	23.9266646096992	1.88813641078736
3.75185356939569	-0.0413804339305150	-0.00241639315605495	246.235471082649	-6.39313268857800e-38	70.3141966874668	23.9800945484978	1.89802194173654
-1.70361485503225	-0.0412755548654509	0.0135976886512064	246.576085996193	3.60156384931461e-39	70.2673752823575	24.0220858589222	1.90790747267848
-3.10740382576062	-0.0412937049294247	-0.0194574412027010	246.926696543245	8.23870439337440e-38	70.2499874416922	24.0519186060257	1.91779300363277
-0.838794097353082	-0.0415892576614976	-0.0355723696887875	247.273031180479	-1.74842484637508e-37	70.1982023079430	24.0625608102298	1.92767853458171
-1.87187114285390	-0.0420071942363795	-0.0501182351882315	247.548501743342	2.44579856676659e-37	70.0356457452479	24.0601301194732	1.93756406552068
1.06580084167110	-0.0425681922871420	-0.0568897319071491	247.876146452955	-2.58415420343698e-37	69.9519506394451	24.0605399282657	1.94744959646647
