LSS	V	B	TQ	t
3.42085297258311	15.3506590566594	0.383961000318994	0.503301398554717	936.450000000000
3.44837561429888	14.5041393314675	0.386673172568149	0.510806635939684	936.950000000000
3.47268428104153	13.8524183753017	0.371014321023365	0.519447751746598	937.450000000000
3.47345983424782	13.5460414891616	0.361569327018694	0.520178593001916	937.650000000000
3.49624342289011	12.4699014793284	0.353928643827634	0.525948977463440	938.250000000000
3.49945140071436	12.5037979123391	0.352689614862842	0.526676023204211	938.300000000000
3.50859533093832	12.6056974546854	0.349464176787678	0.529004123939123	938.450000000000
3.52613376609831	12.4856704420774	0.345392351057741	0.535119083911193	938.850000000000
3.54659851248099	13.3929197328500	0.329327164798626	0.542084832134331	939.400000000000
3.54862729628263	13.6176518756411	0.326758313696108	0.542448926382933	939.450000000000
3.59242972642221	14.0292441633120	0.310106437107268	0.554982607347242	940.450000000000
3.61552432293546	14.3657412011161	0.306174437724619	0.562156543335099	940.850000000000
3.64249957841329	15.4753537246441	0.299433479773085	0.570269975838433	941.300000000000
3.65053228002629	15.7252717135840	0.298257219650899	0.572772881855809	941.450000000000
3.70912580401913	15.9028804812217	0.290006173144338	0.591292993628993	942.450000000000
3.76817783985005	16.4039734719964	0.301610045256432	0.615577491787578	943.400000000000
3.77304887187570	16.5295548858450	0.300961829526727	0.621312154307296	943.450000000000
3.79044249625474	16.4719507770203	0.312974863375988	0.691681157143180	943.650000000000
3.78969273101102	17.0410170164736	0.286230391669069	0.740531611550654	944.450000000000
3.79906592694970	16.9717020419253	0.274402318959147	0.775471756071355	945.450000000000
3.80127828674467	17.5343542189548	0.264103726989644	0.781351294385898	946.200000000000
3.80606130045727	17.4319014477165	0.258643883245564	0.810379385964313	946.450000000000
3.80688377360368	17.4839245755152	0.257398363749704	0.807383811206936	946.550000000000
3.81881206142490	17.6445007438601	0.254169281732185	0.863728833218717	947.450000000000
3.82327604944091	17.5305424568249	0.249696881638224	0.882167235038326	947.900000000000
3.82658540685754	16.7595941634281	0.247252307108238	0.902771110284282	948.450000000000
3.82812373834286	16.5461924805519	0.238366405758728	0.919769996279946	948.600000000000
3.82647813615724	15.8203021267986	0.229989393217513	0.913165701150868	949.450000000000
3.84138066421988	16.2233134175073	0.226964576892876	0.990755578419406	950.450000000000
3.84549079173075	16.5039449260555	0.227701833533902	0.997144885046642	951
3.85443041215661	16.0850567488072	0.232050725535792	0.996449983372905	951.450000000000
3.85059970727686	15.6449511483951	0.231448748011298	0.999745366529305	951.800000000000
3.86274730409299	14.9987882691601	0.237199725753324	0.999997173455507	952.450000000000
3.87930020467439	15.4877187926721	0.239268855652942	1.00001895627943	953.100000000000
