ddx	x	dx	AZ	TQ	B	V t
-8.66938257240537	0.00291452572167095	0.114766256054094	168.747121103428	3505.34494690593	8.04808922551993	16.9567476945470	0.00993190343355559
6.88924818037046	0.00339802538950912	0.0106439172805552	170.954292775130	3521.99330873079	8.05892998205992	16.9590986147418	0.0197310960714083
0.258884596190218	0.00389249289974676	0.0966198958951850	173.207257552979	3537.54193535393	8.05881525011445	16.9567068504951	0.0296916841036573
2.30311662381426	0.00491367207163407	0.0777995737072685	175.411373827350	3549.10339631933	8.05974689048272	16.9397308452921	0.0395180780562436
0.483119166228195	0.00547720831584867	0.0629036774538868	177.627028800853	3554.66131244899	8.05704922225346	16.9181672235749	0.0494376348645917
3.44959172994201	0.00650154451446932	0.118704244205859	179.816710926739	3553.60902831609	8.05257810220234	16.8800622574487	0.0593171338191668
-5.83321989977919	0.00730041857238563	0.0436883222235092	182.042661806650	3547.64131465906	8.06136273414473	16.8208233187526	0.0691855254115019
3.98077016108028	0.00791145601064019	0.0883694062283869	184.303234846828	3538.81494883402	8.07224759047002	16.7623363316702	0.0791008266192257
-14.8571571252091	0.00851965627841811	0.000228919363468198	186.521790758032	3529.43578457066	8.06807638617908	16.7027203177864	0.0889549458273675
8.11381866045623	0.00808481543817096	-0.0417274313717785	188.770541631782	3521.49786980186	8.05937722343025	16.6534166349999	0.0988651323106683
5.14300675711894	0.00826202721465279	0.0630602526046253	190.972801213072	3516.49734073601	8.05984323533709	16.6132152175006	0.108737046120914
0.576816200746465	0.00881337499605385	0.0478869081439282	193.174205303204	3514.59412464169	8.06503206932922	16.5865095509062	0.118624952705078
11.0526916215063	0.00974020325084591	0.149748222521860	195.408128643762	3514.63396780460	8.07068958195256	16.5885453515714	0.128516655611720
-11.9551654686770	0.0112878621384453	0.122520202786004	197.599104248341	3515.76876529581	8.08684235278751	16.5916069629407	0.138391487339895
4.29546616525094	0.0121320445420591	0.0751888674175578	199.816669170301	3517.73396688127	8.11147637108581	16.5905181868389	0.148288300397575
-1.41371726690550	0.0131425574020035	0.114474455103306	202.041943173813	3521.15764810705	8.13486111719836	16.5910855602987	0.158164895713108
-1.51245578190874	0.0140468917422616	0.0690522770523874	204.262675811424	3526.84266987418	8.16432062918655	16.5908463649081	0.168055511890775
7.03531434293351	0.0149559559983145	0.125377979359027	206.502415436251	3534.80139118337	8.20025736539820	16.6028127206977	0.177939937925149
-8.94888228616477	0.0162405467740110	0.105125561601828	208.732015321886	3543.97025973191	8.24069896948460	16.6142443763520	0.187823471378497
0.451729553454031	0.0169597757516206	0.0548597840577248	210.958065694527	3552.35818842704	8.28872324565485	16.6125567356500	0.197712720129255
-5.24649804302068	0.0175225194768068	0.0475463056908889	213.154125064778	3558.42106668920	8.33357298299500	16.6205483035399	0.207594217684684
-3.66267855945243	0.0176391924840541	-0.0213064714588001	215.338427718848	3560.59985319064	8.38079010965810	16.6414237191827	0.217483019708048
6.17989201374505	0.0175004217557332	0.0105554691142270	217.519184179931	3557.13086042075	8.43552583547700	16.6675169157083	0.227366623184078
-5.19352516226337	0.0177196718352668	0.0132552995615361	219.714385784550	3548.00381853391	8.47483623839680	16.7061519342717	0.237252652951220
4.19395472191463	0.0176799074568402	-0.00470551916041611	221.934268897179	3535.43013446234	8.50168881238535	16.7429334987685	0.247138824396771
-1.10904044030717	0.0178825223097244	0.0364574597336950	224.129638541498	3522.73201348183	8.53749844033872	16.7702079835153	0.257023060588786
-8.22859294192147	0.0179562522692077	-0.0349992599776231	226.353320145086	3512.52270888777	8.57571716201657	16.7911241058201	0.266910034965743
4.47731522716037	0.0174295704063598	-0.0469584616583654	228.565604928028	3506.31183407506	8.60588828570048	16.8042310296270	0.276794370127579
-7.38435415655209	0.0170695071408306	-0.0465476455074729	230.766453262035	3504.86739688021	8.63267236050978	16.7984660758853	0.286680627744687
-2.56416379138437	0.0161558145845257	-0.128263914380318	232.986857247155	3507.12050738029	8.66373042135264	16.7866880437318	0.296565943898510
12.2476652091036	0.0150860924284882	-0.0588144509051923	235.169230921454	3510.56626665628	8.69256027091607	16.7862982706447	0.306451272668014
-2.50660445682659	0.0149367728168405	0.00201052550455361	237.368764005956	3513.16126244533	8.71203957191725	16.7864567492696	0.316337253105115
-2.17013536141789	0.0147017882654544	-0.0478780025918919	239.554145475948	3513.65322505458	8.73052565973148	16.7872877705496	0.326222268572447
6.04005274375579	0.0143261590155107	-0.0123837018329345	241.736047030051	3511.35972888724	8.75090966701772	16.7836999300009	0.336108235749648
-4.25085726494035	0.0143602234827089	0.000501562478092792	243.947282915412	3507.24446751182	8.77049538183796	16.7967092388327	0.345993493694960
-4.11849617089388	0.0140873581698365	-0.0540923826995905	246.138921289486	3503.86243567357	8.79159547286482	16.8102644588136	0.355879114600758
-1.81514066834743	0.0134125600764795	-0.0771590167949365	248.352492461818	3503.33558364764	8.81702759309470	16.8184808335043	0.365764707915543
0.542820577465801	0.0125489020149466	-0.0919221180773646	250.572187489017	3505.33714921408	8.85151355539349	16.8509859267978	0.375650083330230
9.45021269462627	0.0118133040867213	-0.0396375521130094	252.778508214282	3507.51599862135	8.89201664959509	16.8632227026150	0.385535798044296
7.06683706852035	0.0119150688588652	0.0559452108010622	254.977386837463	3508.50693914115	8.93214232508678	16.8790820720830	0.395421170119473
-6.91699602656018	0.0126195211003155	0.0611152140804148	257.167466150416	3508.53021328049	8.98168093744055	16.9181176716442	0.405306803311514
-11.7266802653039	0.0127055957786927	-0.0526978711757898	259.351043867048	3508.46369245943	9.03726296836437	16.9470348323907	0.415192297357760
5.48874519856699	0.0118410803489345	-0.0897549041661268	261.568371428598	3509.65272376627	9.08307313384132	16.9872272397928	0.425077809652968
4.15236055076680	0.0113385969195352	-0.0133612387812732	263.794117370341	3512.69675060367	9.12248378311334	17.0362336972411	0.434963394230610
-7.11489861581004	0.0111506655733324	-0.0444274747758141	265.999954201384	3517.17425519472	9.16109773105701	17.0932331242544	0.444848859779569
3.68850962764863	0.0104852339749830	-0.0690042736220203	268.262054689890	3521.93071226097	9.19824163794575	17.1532093342697	0.454734448486687
2.48021482697245	0.0100536319109055	-0.0198306703698085	270.407937572378	3525.09484062331	9.22902794128827	17.2102721878814	0.464619941252241
-3.98636555209706	0.00982553003290600	-0.0371031109790662	272.614542339815	3524.63187520544	9.25071976438114	17.2752539006312	0.474505487091877
-1.44670444486340	0.00929451157068244	-0.0641800253915227	274.878059288907	3519.15969029766	9.27115999822094	17.3305725797146	0.484391023368189
-2.47134717448471	0.00856627913223208	-0.0838149644585615	277.031772417270	3509.40530823526	9.28664301208493	17.3786600000967	0.494276535894131
3.23488866665821	0.00766826609372864	-0.0856517229373264	279.328873920836	3497.75551280674	9.29198121972878	17.4218105546259	0.504162090070328
2.02677261894418	0.00702588270530495	-0.0448641836995099	281.462729547448	3486.83725257694	9.28818576428386	17.4618110556445	0.514047600052335
-2.37696391418841	0.00654203195802358	-0.0602902125467650	283.750896159739	3478.67543081870	9.27681333770233	17.5138364413874	0.523933145217520
8.04949357063640	0.00599130048654726	-0.0306699657387426	285.974532037106	3473.50201453951	9.27181517572845	17.5740333752950	0.533818670229470
-2.87654511218570	0.00601636600998880	0.0161405653774178	288.137746902958	3470.44112751744	9.27007204434117	17.6446469387895	0.543704199762160
-5.04876504369914	0.00583873366568357	-0.0558494280798924	290.525648472088	3468.66677782320	9.26508417491772	17.7248238414616	0.553589737008374
9.22447427976811	0.00534414182554595	-0.0167574787353881	292.498338986605	3468.48471096631	9.26668199969877	17.8025157457872	0.563475259718278
-8.87648914111991	0.00541370248158729	-0.00238632649672840	294.971846836814	3471.97598061581	9.26667966699865	17.8685356119596	0.573360798262924
-1.23844709303157	0.00487554514063132	-0.0913927766546427	297.009108474382	3480.56687967537	9.26297881522154	17.9154068207243	0.583246323926918
