ddy y dy
-0.746418222716652	0.00316727897888665	2.24384134318234e-05	0.200000000000000
-0.976507087973091	0.00324450455563520	2.82800834090658e-05	0.220000000000000
-1.13595814027096	0.00371771099997509	4.01058042026170e-05	0.240000000000000
-1.21477264533251	0.00438553853610051	4.24221236619634e-05	0.260000000000000
-1.20410849019831	0.00482394119504035	3.29396019323369e-05	0.280000000000000
-1.10535060044580	0.00502776825645565	2.46040682233996e-05	0.300000000000000
-1.00442205834667	0.00523530206940193	2.80890948761286e-05	0.320000000000000
-1.03108898571420	0.00562085449288609	3.21034763257941e-05	0.340000000000000
-1.11652626208586	0.00593597345154527	2.74034510051044e-05	0.360000000000000
-1.25612018064226	0.00613234582657097	1.95425506790734e-05	0.380000000000000
-1.42374458179833	0.00630751413147538	1.29450313493351e-05	0.400000000000000
-1.54894418068596	0.00641571199781051	7.58289720324968e-06	0.420000000000000
-1.57303906996360	0.00645738276941579	5.02742073673376e-06	0.440000000000000
-1.48621166580003	0.00650609105331642	5.31143262803624e-06	0.460000000000000
-1.33288620758238	0.00659375555674533	6.35817509315595e-06	0.480000000000000
-1.20619934489042	0.00660618378766282	8.11518849715251e-06	0.500000000000000
-1.17364945527314	0.00671646537891521	5.48491417513740e-06	0.520000000000000
-1.21263175938255	0.00678241108365912	-7.28327415473237e-06	0.540000000000000
-1.26781220242745	0.00659489432973677	-1.93542821714370e-05	0.560000000000000
-1.32466792524967	0.00630328366397859	-1.81930322138067e-05	0.580000000000000
-1.38532665296442	0.00619901695018919	-1.50052730903190e-05	0.600000000000000
-1.41830471545344	0.00616936157944898	-2.35015326880908e-05	0.620000000000000
-1.38173164776677	0.00571572085261874	-2.65269511733726e-05	0.640000000000000
-1.27997419923933	0.00544035162427849	-1.45377927390048e-05	0.660000000000000
-1.14998392151955	0.00553325522150437	-1.35255990557225e-05	0.680000000000000
-1.02102237474010	0.00528810686846517	-2.89889134738822e-05	0.700000000000000
-0.920317273168155	0.00479553770471492	-3.92470014535200e-05	0.720000000000000
-0.868403998884801	0.00443322609482118	-4.39298991647734e-05	0.740000000000000
-0.856226640296543	0.00401889088594484	-4.38022785464118e-05	0.760000000000000
-0.851027306977487	0.00345644971829759	-4.38803524459303e-05	0.780000000000000
