MSS	V	B	TQ	lambda t
-0.0727533450490386	18.7261150512579	1.55281557012297	1.54417899457717e-20	0.207585505087839	0
-0.889148090801717	17.5629505410776	0.178869241538009	0.981165095244444	4.32607634085651	0.0499999999999545
-0.945659741059913	17.6976619112866	0.179415571572562	0.983720212331045	4.28962699166401	0.100000000000023
-1.03202352303611	17.7435807151211	0.179730479656361	0.986919816307032	4.28150317054437	0.149999999999977
-1.08000914305192	17.7640026890898	0.179119309412236	0.988570861583276	4.27898826742664	0.200000000000045
-1.08559625490107	17.8937072191209	0.179091014499204	0.988353279011096	4.24786803091692	0.250000000000000
-1.07087256530927	17.9699463687861	0.179683602937312	0.987056790811280	4.23091521901914	0.299999999999955
-1.07990085996871	18.0276839683891	0.180344857013332	0.986659725443657	4.21583862639387	0.350000000000023
-1.06849534263151	18.1056201584190	0.181404406868827	0.988207196065793	4.19734985413628	0.399999999999977
-0.955826505698186	18.2469450371206	0.181729099390022	0.991161205847139	4.16431881864317	0.450000000000046
-0.782247221747512	18.3365163696877	0.181888646283712	0.994079081331355	4.14298243412111	0.500000000000000
-0.631844011762848	18.3813923008033	0.182794332100895	0.994932335628120	4.13308627570799	0.549999999999955
-0.516414153991129	18.4947630559904	0.184086771229034	0.992619002234736	4.10974259043323	0.600000000000023
-0.477375872879056	18.5749439829948	0.185304535671552	0.988631393638055	4.09400427614772	0.649999999999977
-0.478704236924223	18.6424979233507	0.186620849805342	0.985558875795984	4.08099342755529	0.700000000000046
-0.478253658333261	18.7323364465478	0.187071307951748	0.984999272974446	4.06401153318862	0.750000000000000
-0.517656396631123	18.7635720488749	0.185500505044174	0.987613589835679	4.05654689411077	0.799999999999955
-0.574682290976501	18.8904013878981	0.183207952636948	0.992413588576187	4.02706112315713	0.850000000000023
-0.624759851525479	18.9609506301766	0.181251748242014	0.996631343026815	4.00914366568653	0.899999999999977
-0.647476011697031	18.8965097021695	0.179998450488777	0.998153366594425	4.01971469301839	0.950000000000046
-0.650023032561288	18.8791852368833	0.180643081450225	0.996241846196901	4.02109833435846	1
-0.616219685960447	18.8095445936962	0.182538885263214	0.990794778015687	4.03463064204214	1.04999999999995
-0.540514774778425	18.7760728757890	0.182888996206251	0.983788713572331	4.04171715618670	1.10000000000002
-0.529847012065077	18.8336195522418	0.181656298524752	0.979340754797165	4.03071721815587	1.14999999999998
-0.582816394420639	18.8769094736788	0.179771619332301	0.979759868620444	4.02285658559898	1.20000000000005
-0.628728219167779	18.9351652287809	0.176662816634509	0.984398600519721	4.01139111864277	1.25000000000000
-0.715893233927024	19.0401826970688	0.173588639901637	0.991118766316082	3.98991275829592	1.29999999999995
-0.784979792725331	19.1038973148915	0.171814664388184	0.996393417360110	3.97331508079908	1.35000000000002
-0.822508932414081	19.1172725677943	0.171215548108572	0.997382254526072	3.96760084325959	1.39999999999998
-0.871043264746627	19.1163357417635	0.170902705414862	0.994320268587535	3.96498347734376	1.45000000000005
-0.867405892844731	19.0548247409706	0.170880411316940	0.989894339768417	3.97325561644207	1.50000000000000
-0.840606828942421	18.9816301737189	0.169378427948579	0.987064385896957	3.98569368800068	1.54999999999995
-0.804506021498861	18.9711768720275	0.165702345800695	0.987753665131940	3.98648596430289	1.60000000000002
-0.747126783922607	19.0102376262838	0.161817734376316	0.991304671298060	3.97771369142183	1.64999999999998
-0.722447229581936	19.0489283332595	0.158749108102021	0.995182895543642	3.96656454812101	1.70000000000005
-0.757840290493664	19.0877218787086	0.158543174664928	0.996586238170944	3.95844383977306	1.75000000000000
-0.820071882183192	19.0904475896073	0.160015994201292	0.994345383349725	3.96088124821963	1.79999999999995
-0.911160535917267	19.0880732199209	0.161972657494484	0.989742615578386	3.96237117609076	1.85000000000002
-1.00401191871708	19.1273741022303	0.162550936799781	0.985002750775917	3.95494573758746	1.89999999999998
-1.04409793550825	19.0794483005379	0.160498655917951	0.983075905582889	3.96349899109697	1.95000000000005
-1.06453425671322	18.9698164376086	0.157609597968129	0.985302950468242	3.98398845441172	2
-1.08852050847659	18.8436699622556	0.154633002810151	0.989889938962124	4.00892813876791	2.04999999999995
-1.09755101030565	18.6785463809026	0.152356777169112	0.993874276808608	4.04338823001739	2.10000000000002
-1.10842030368664	18.4873885753927	0.151665163768216	0.994406856069309	4.08607879534204	2.14999999999998
-1.07426507166734	18.3435958817256	0.152057030577369	0.990346233270365	4.11989215853109	2.20000000000005
-1.02532906127098	18.3424226153432	0.153733061123173	0.983331046676521	4.12308715834688	2.25000000000000
-1.05811926021246	18.3660236203471	0.156426966535511	0.976320889910750	4.12072152966785	2.29999999999995
-1.14364698133841	18.3229368576789	0.157875490129458	0.972253246751813	4.13284024724854	2.35000000000002
-1.22522523800651	18.2696117826427	0.157607115404008	0.972650047393694	4.14641069810622	2.39999999999998
-1.25760369519416	18.3542028257582	0.156543395785099	0.976737031377205	4.12673603949052	2.45000000000005
-1.24364483020547	18.4478107260270	0.154486152912061	0.982184817066619	4.10432026180591	2.50000000000000
-1.20156523172555	18.3883896757013	0.152219154272563	0.986815944546032	4.11474116030122	2.54999999999995
-1.16029536478838	18.3025626596148	0.152128726630448	0.989760560813524	4.13282186335840	2.60000000000002
-1.09661104862655	18.3188098490746	0.154709670598087	0.990992851844695	4.13008156083708	2.64999999999998
-1.04455067920544	18.3316352262333	0.158051569784238	0.990799165401428	4.12790135584618	2.70000000000005
-1.06325632739024	18.2834269911048	0.160834893564018	0.989813996444208	4.14174690410226	2.75000000000000
-1.10168732774068	18.1848026355989	0.163437674019614	0.988275337231046	4.16978197718840	2.79999999999995
-1.15590431333601	18.1025912542682	0.164016037618151	0.986988584681414	4.19271410451949	2.85000000000002
-1.25339520142444	18.0539507374097	0.163602677057359	0.987274754127565	4.20905354082389	2.89999999999998
-1.32628169396758	18.0153678683242	0.163553592657119	0.988812732579555	4.22051608042050	2.95000000000005
-1.35125891220946	18.0456534443661	0.163293967536738	0.990883618333409	4.20951741470721	3
-1.29267548633975	18.0708701160875	0.163554195505574	0.992831779607861	4.20109214911720	3.04999999999995
-1.09666830419360	17.9702572802378	0.164725234613350	0.993909022970813	4.22155984781661	3.10000000000002
-0.957229093593385	17.8655233709793	0.166531071732755	0.993430608214237	4.24402935292567	3.14999999999998
-0.897586054442466	17.8322705259782	0.166903996039886	0.991382332687708	4.25209184101265	3.20000000000005
-0.871568091090039	17.7188414629272	0.166950610882669	0.988702798632690	4.28279826492071	3.25000000000000
-0.890574784219210	17.5721844871812	0.167372213304798	0.985971622625350	4.31995467314707	3.29999999999995
-0.913116286053951	17.4560918273421	0.167814069906315	0.983836907039120	4.34898561124657	3.35000000000002
-1.02573839569431	17.3758069055063	0.169557767988710	0.982917569246321	4.37634589871641	3.39999999999998
-1.15258175535285	17.2950185374086	0.172115229147815	0.983648028311457	4.40170382914166	3.45000000000005
-1.22851290919824	17.1409083732658	0.174615078414749	0.986480663152234	4.43781508039676	3.50000000000000
-1.19713753700199	17.0285674632974	0.176630041381832	0.990807981539742	4.46412559779399	3.54999999999995
-1.06450352472989	17.0073684716456	0.177497980471274	0.995169964009247	4.46700424517834	3.60000000000002
-0.963544431194178	17.1040894486782	0.177607850341007	0.998402054752034	4.44002565832038	3.64999999999998
-0.864600564978050	17.1631923586565	0.177325070739984	1.00020393410515	4.42480288282561	3.70000000000005
-0.773171157835025	17.1548130054916	0.177260879565507	1.00080240928527	4.42887919777320	3.75000000000000
-0.755528404120795	17.1721710864949	0.177643503436082	1.00029494090677	4.42841648082090	3.79999999999995
-0.826740360304497	17.1920558957521	0.177932441278585	0.998964673434687	4.42809246027890	3.85000000000002
-0.899206581066103	17.1889141352997	0.178829060849006	0.997298545007462	4.43491880386442	3.89999999999998
-0.981944118385780	17.1837835147390	0.179866789391621	0.995809701629283	4.44025065437307	3.95000000000005
-1.06235072872039	17.1621335551418	0.181298977121393	0.994865080974572	4.44441634918502	4
-1.05991911741082	17.2168331781664	0.184297227863286	0.993994489758217	4.42696442317433	4.04999999999995
-1.02996955421910	17.3123547417107	0.187301863875517	0.992401385334464	4.39880594739462	4.10000000000002
-0.900576022088505	17.3941903394020	0.189087308865683	0.990321732861763	4.37377493564301	4.14999999999998
-0.730407643099527	17.4182285258365	0.189727297263544	0.988490586125594	4.36534188736316	4.20000000000005
-0.655500601825297	17.4372343046476	0.189556613347892	0.987062420585485	4.36137118026884	4.25000000000000
-0.612425811013936	17.4748913604864	0.188175444360711	0.986052757889432	4.35357905523000	4.29999999999995
-0.639746089172104	17.5205982130405	0.186610407827679	0.985792424469904	4.34598424525788	4.35000000000002
-0.725449059533483	17.4909408483829	0.186180655324448	0.985978096882900	4.35667026132539	4.39999999999998
-0.831162256239589	17.5039115168270	0.185882587962443	0.985927567211670	4.35417192982972	4.45000000000005
-0.960298602988826	17.5777715103100	0.186501264678687	0.985398901559048	4.33927316749041	4.50000000000000
-1.01940567045584	17.6319222693956	0.188625319190337	0.984389415204036	4.32499336981075	4.54999999999995
-0.986859638105155	17.7128642839263	0.191852815387755	0.983249346257508	4.30057298049411	4.60000000000002
-0.922564796885799	17.8197578695429	0.194620297049464	0.982414878001299	4.27192548598918	4.64999999999998
-0.864494290529821	17.7663412818284	0.196030441982560	0.982249214498672	4.28258905425925	4.70000000000005
-0.820540569770797	17.6359831001597	0.196064586967089	0.983139626676928	4.31396059179063	4.75000000000000
-0.741862663670091	17.5768828496371	0.194455331919744	0.985313196139354	4.32880004115066	4.79999999999995
-0.672410434005866	17.4756596000612	0.193022198374061	0.988414515358983	4.35579499690211	4.85000000000002
-0.696558823096744	17.3680434490754	0.192611338804340	0.991412648090104	4.38307809787927	4.89999999999998
-0.736003989629427	17.2988844963279	0.192647409312076	0.993480188952509	4.39735188764321	4.95000000000005
-0.774748293048551	17.1831118825479	0.193862366268982	0.994477672165646	4.42744566984190	5
-0.791819387115574	17.1326195734504	0.195962970561170	0.994392719197139	4.44109648058429	5.04999999999995
-0.744378152644583	17.0285843451899	0.197152252571633	0.993484545010255	4.46867760188031	5.10000000000002
-0.715939645197590	16.9614461594959	0.197971193678414	0.992370749907541	4.48593563887422	5.14999999999998
-0.724100503696018	17.1084174202598	0.199106130231615	0.991413136548525	4.44655255605406	5.20000000000005
-0.727033605157437	17.2184969005784	0.199756611232482	0.990659406296447	4.41885975858466	5.25000000000000
-0.762723056806744	17.3298783616022	0.200906703992443	0.990026686446090	4.39196192771793	5.29999999999995
-0.829500530486893	17.4876043998885	0.203187305861335	0.989196465317510	4.35521881505973	5.35000000000002
-0.870704434664304	17.5955065719509	0.205125146727288	0.987953137853501	4.33056173632983	5.39999999999998
-0.912734014559023	17.6798177785222	0.206683751356814	0.986626450111748	4.31178655917374	5.45000000000005
-0.942325250757864	17.7937734263214	0.207893473953219	0.985658977284188	4.28512300819701	5.50000000000000
-0.954065839099317	17.8628519985882	0.207743135913054	0.985378252190339	4.26746152059062	5.54999999999995
-0.929228877378143	17.9524906857335	0.206575044159038	0.985985947589478	4.24499232013793	5.60000000000002
-0.805572518056412	17.9845414585923	0.205544750283213	0.987258469933208	4.23572209416637	5.64999999999998
-0.671202755276776	17.9765875181369	0.205030064676697	0.988649219672220	4.23641802271107	5.70000000000005
-0.607014280548620	18.0098768701207	0.205413714767998	0.989646403803097	4.22737505427168	5.75000000000000
-0.555503043900122	18.0162694797121	0.206850583979981	0.990079654873851	4.22490894575636	5.79999999999995
-0.548809640376454	18.1105273081867	0.209216249978741	0.990114529955273	4.20456014830583	5.85000000000002
-0.562297535896559	18.2735767791140	0.211368549208441	0.989960460226945	4.16855508100431	5.89999999999998
-0.584911799760408	18.3442206910870	0.213194976976616	0.989834019458570	4.15550311943265	5.95000000000005
-0.659801171904588	18.4038415135527	0.214804132258724	0.989830940926093	4.14453647964528	6
-0.715032728635985	18.3896623731582	0.214955439129283	0.989952239270132	4.14972213916714	6.04999999999995
-0.731722580292694	18.4146307140456	0.214268476506256	0.990198690813236	4.14264204901761	6.10000000000002
-0.748020490086259	18.4035730325728	0.213608300502544	0.990424744251114	4.14064012192316	6.14999999999998
-0.704350152255829	18.2773141512553	0.213409143446980	0.990438364266124	4.16654387177388	6.20000000000005
-0.646578534279386	18.1376512288328	0.213626808331832	0.990237769366547	4.19695903192601	6.25000000000000
-0.641241580957847	17.9840692075187	0.214988881060151	0.989912544633760	4.23237041379586	6.29999999999995
-0.637057017896448	17.9467109824165	0.217066513013693	0.989550783694291	4.24168739204197	6.35000000000002
-0.762528454201053	17.9708839667503	0.219652728698254	0.989109742257973	4.24017724520117	6.45000000000005
-0.754848360475997	18.0053965924850	0.218809085486678	0.989108482061032	4.23538675132279	6.50000000000000
-0.760017481947001	18.0398468878150	0.217926447647209	0.989200653654175	4.22589989921473	6.54999999999995
-0.820279415669569	18.0960362519267	0.217927386268514	0.989275127586104	4.21013450740363	6.60000000000002
-0.859950660249343	18.2146939811286	0.219780945561797	0.989284314960262	4.18152468385368	6.64999999999998
-0.873629674240063	18.2350087695117	0.222425058253569	0.989282349897179	4.17305236440369	6.70000000000005
-0.828455724694899	18.1900612205289	0.225705538988810	0.989283734464089	4.18370886639375	6.75000000000000
-0.762747497124755	18.2688596792040	0.228887879802328	0.989282399610627	4.16624713190626	6.79999999999995
