MFA	V	B	TQ	TSR t
-0.0385218332294505	19.1163357417635	0.170902705414862	0.994320268587535	3.96498347734376	1.45000000000005
-0.0205309773557387	19.0548247409706	0.170880411316940	0.989894339768417	3.97325561644207	1.50000000000000
-0.00285461778582888	18.9816301737189	0.169378427948579	0.987064385896957	3.98569368800068	1.54999999999995
0.00769237947033943	18.9711768720275	0.165702345800695	0.987753665131940	3.98648596430289	1.60000000000002
0.00624034140010790	19.0102376262838	0.161817734376316	0.991304671298060	3.97771369142183	1.64999999999998
-0.0159096032856019	19.0489283332595	0.158749108102021	0.995182895543642	3.96656454812101	1.70000000000005
-0.0408592420185877	19.0877218787086	0.158543174664928	0.996586238170944	3.95844383977306	1.75000000000000
-0.0590454117408318	19.0904475896073	0.160015994201292	0.994345383349725	3.96088124821963	1.79999999999995
-0.0642655230427409	19.0880732199209	0.161972657494484	0.989742615578386	3.96237117609076	1.85000000000002
-0.0637682398407391	19.1273741022303	0.162550936799781	0.985002750775917	3.95494573758746	1.89999999999998
-0.0613368945906198	19.0794483005379	0.160498655917951	0.983075905582889	3.96349899109697	1.95000000000005
-0.0553672536074938	18.9698164376086	0.157609597968129	0.985302950468242	3.98398845441172	2
-0.0495162132486753	18.8436699622556	0.154633002810151	0.989889938962124	4.00892813876791	2.04999999999995
-0.0437063517741764	18.6785463809026	0.152356777169112	0.993874276808608	4.04338823001739	2.10000000000002
-0.0416428596194694	18.4873885753927	0.151665163768216	0.994406856069309	4.08607879534204	2.14999999999998
-0.0445804784803582	18.3435958817256	0.152057030577369	0.990346233270365	4.11989215853109	2.20000000000005
-0.0607389405203467	18.3424226153432	0.153733061123173	0.983331046676521	4.12308715834688	2.25000000000000
-0.0848904408781985	18.3660236203471	0.156426966535511	0.976320889910750	4.12072152966785	2.29999999999995
-0.102784270839392	18.3229368576789	0.157875490129458	0.972253246751813	4.13284024724854	2.35000000000002
-0.103066306483958	18.2696117826427	0.157607115404008	0.972650047393694	4.14641069810622	2.39999999999998
-0.0936191266306371	18.3542028257582	0.156543395785099	0.976737031377205	4.12673603949052	2.45000000000005
-0.0821506565137134	18.4478107260270	0.154486152912061	0.982184817066619	4.10432026180591	2.50000000000000
-0.0691738233410502	18.3883896757013	0.152219154272563	0.986815944546032	4.11474116030122	2.54999999999995
-0.0547739012211914	18.3025626596148	0.152128726630448	0.989760560813524	4.13282186335840	2.60000000000002
-0.0403669833233576	18.3188098490746	0.154709670598087	0.990992851844695	4.13008156083708	2.64999999999998
-0.0431761367479136	18.3316352262333	0.158051569784238	0.990799165401428	4.12790135584618	2.70000000000005
-0.0601252126429071	18.2834269911048	0.160834893564018	0.989813996444208	4.14174690410226	2.75000000000000
-0.0805037768537548	18.1848026355989	0.163437674019614	0.988275337231046	4.16978197718840	2.79999999999995
-0.105703453746037	18.1025912542682	0.164016037618151	0.986988584681414	4.19271410451949	2.85000000000002
-0.122017830541608	18.0539507374097	0.163602677057359	0.987274754127565	4.20905354082389	2.89999999999998
-0.118466653581933	18.0153678683242	0.163553592657119	0.988812732579555	4.22051608042050	2.95000000000005
-0.103211910686363	18.0456534443661	0.163293967536738	0.990883618333409	4.20951741470721	3
-0.0693927287732360	18.0708701160875	0.163554195505574	0.992831779607861	4.20109214911720	3.04999999999995
-0.0334603293754944	17.9702572802378	0.164725234613350	0.993909022970813	4.22155984781661	3.10000000000002
-0.0167586687002333	17.8655233709793	0.166531071732755	0.993430608214237	4.24402935292567	3.14999999999998
-0.00409189315202986	17.8322705259782	0.166903996039886	0.991382332687708	4.25209184101265	3.20000000000005
-0.000148334582038512	17.7188414629272	0.166950610882669	0.988702798632690	4.28279826492071	3.25000000000000
-0.00627997551452922	17.5721844871812	0.167372213304798	0.985971622625350	4.31995467314707	3.29999999999995
-0.0188352086176335	17.4560918273421	0.167814069906315	0.983836907039120	4.34898561124657	3.35000000000002
-0.0379041761369166	17.3758069055063	0.169557767988710	0.982917569246321	4.37634589871641	3.39999999999998
-0.0497935286575105	17.2950185374086	0.172115229147815	0.983648028311457	4.40170382914166	3.45000000000005
-0.0449433966629005	17.1409083732658	0.174615078414749	0.986480663152234	4.43781508039676	3.50000000000000
-0.0238888738514132	17.0285674632974	0.176630041381832	0.990807981539742	4.46412559779399	3.54999999999995
0.00749802616614756	17.0073684716456	0.177497980471274	0.995169964009247	4.46700424517834	3.60000000000002
0.0328505446912102	17.1040894486782	0.177607850341007	0.998402054752034	4.44002565832038	3.64999999999998
0.0400036814468974	17.1631923586565	0.177325070739984	1.00020393410515	4.42480288282561	3.70000000000005
0.0266300467187092	17.1548130054916	0.177260879565507	1.00080240928527	4.42887919777320	3.75000000000000
-0.00594945050780078	17.1721710864949	0.177643503436082	1.00029494090677	4.42841648082090	3.79999999999995
-0.0356989846775426	17.1920558957521	0.177932441278585	0.998964673434687	4.42809246027890	3.85000000000002
-0.0601196172846327	17.1889141352997	0.178829060849006	0.997298545007462	4.43491880386442	3.89999999999998
-0.0883583079168322	17.1837835147390	0.179866789391621	0.995809701629283	4.44025065437307	3.95000000000005
-0.109451837713395	17.1621335551418	0.181298977121393	0.994865080974572	4.44441634918502	4
-0.113924455872593	17.2168331781664	0.184297227863286	0.993994489758217	4.42696442317433	4.04999999999995
-0.0904709535179910	17.3123547417107	0.187301863875517	0.992401385334464	4.39880594739462	4.10000000000002
-0.0490101403741209	17.3941903394020	0.189087308865683	0.990321732861763	4.37377493564301	4.14999999999998
-0.0254845930011080	17.4182285258365	0.189727297263544	0.988490586125594	4.36534188736316	4.20000000000005
-0.0312355788706210	17.4372343046476	0.189556613347892	0.987062420585485	4.36137118026884	4.25000000000000
-0.0489802665496934	17.4748913604864	0.188175444360711	0.986052757889432	4.35357905523000	4.29999999999995
-0.0657017416955658	17.5205982130405	0.186610407827679	0.985792424469904	4.34598424525788	4.35000000000002
-0.0688316998492216	17.4909408483829	0.186180655324448	0.985978096882900	4.35667026132539	4.39999999999998
-0.0645613394615329	17.5039115168270	0.185882587962443	0.985927567211670	4.35417192982972	4.45000000000005
-0.0610466012565128	17.5777715103100	0.186501264678687	0.985398901559048	4.33927316749041	4.50000000000000
-0.0510674131785553	17.6319222693956	0.188625319190337	0.984389415204036	4.32499336981075	4.54999999999995
-0.0349648275685738	17.7128642839263	0.191852815387755	0.983249346257508	4.30057298049411	4.60000000000002
-0.0122597861948352	17.8197578695429	0.194620297049464	0.982414878001299	4.27192548598918	4.64999999999998
0.0152112197676247	17.7663412818284	0.196030441982560	0.982249214498672	4.28258905425925	4.70000000000005
0.0363695426062190	17.6359831001597	0.196064586967089	0.983139626676928	4.31396059179063	4.75000000000000
0.0352978200776800	17.5768828496371	0.194455331919744	0.985313196139354	4.32880004115066	4.79999999999995
0.0151844061572971	17.4756596000612	0.193022198374061	0.988414515358983	4.35579499690211	4.85000000000002
-0.000418642622741966	17.3680434490754	0.192611338804340	0.991412648090104	4.38307809787927	4.89999999999998
-0.000939769828825354	17.2988844963279	0.192647409312076	0.993480188952509	4.39735188764321	4.95000000000005
-0.00233829322160464	17.1831118825479	0.193862366268982	0.994477672165646	4.42744566984190	5
-0.00510526307052420	17.1326195734504	0.195962970561170	0.994392719197139	4.44109648058429	5.04999999999995
-0.00782120534779917	17.0285843451899	0.197152252571633	0.993484545010255	4.46867760188031	5.10000000000002
-0.0170246428436896	16.9614461594959	0.197971193678414	0.992370749907541	4.48593563887422	5.14999999999998
-0.0203041640444276	17.1084174202598	0.199106130231615	0.991413136548525	4.44655255605406	5.20000000000005
-0.0154964879384227	17.2184969005784	0.199756611232482	0.990659406296447	4.41885975858466	5.25000000000000
-0.0199428978571037	17.3298783616022	0.200906703992443	0.990026686446090	4.39196192771793	5.29999999999995
-0.0324770329729289	17.4876043998885	0.203187305861335	0.989196465317510	4.35521881505973	5.35000000000002
-0.0443450920456663	17.5955065719509	0.205125146727288	0.987953137853501	4.33056173632983	5.39999999999998
-0.0547133400109853	17.6798177785222	0.206683751356814	0.986626450111748	4.31178655917374	5.45000000000005
-0.0586522457820162	17.7937734263214	0.207893473953219	0.985658977284188	4.28512300819701	5.50000000000000
-0.0591157685586472	17.8628519985882	0.207743135913054	0.985378252190339	4.26746152059062	5.54999999999995
-0.0507336202926677	17.9524906857335	0.206575044159038	0.985985947589478	4.24499232013793	5.60000000000002
-0.0360000426729851	17.9845414585923	0.205544750283213	0.987258469933208	4.23572209416637	5.64999999999998
-0.0257537938723494	17.9765875181369	0.205030064676697	0.988649219672220	4.23641802271107	5.70000000000005
-0.0127600121344638	18.0098768701207	0.205413714767998	0.989646403803097	4.22737505427168	5.75000000000000
-0.00736055035491084	18.0162694797121	0.206850583979981	0.990079654873851	4.22490894575636	5.79999999999995
-0.00772469443601626	18.1105273081867	0.209216249978741	0.990114529955273	4.20456014830583	5.85000000000002
-0.0118376569835955	18.2735767791140	0.211368549208441	0.989960460226945	4.16855508100431	5.89999999999998
-0.0308551469891943	18.3442206910870	0.213194976976616	0.989834019458570	4.15550311943265	5.95000000000005
-0.0502508894292928	18.4038415135527	0.214804132258724	0.989830940926093	4.14453647964528	6
-0.0568383305689506	18.3896623731582	0.214955439129283	0.989952239270132	4.14972213916714	6.04999999999995
-0.0561449126825647	18.4146307140456	0.214268476506256	0.990198690813236	4.14264204901761	6.10000000000002
-0.0416842060165877	18.4035730325728	0.213608300502544	0.990424744251114	4.14064012192316	6.14999999999998
-0.0167677645046609	18.2773141512553	0.213409143446980	0.990438364266124	4.16654387177388	6.20000000000005
-0.00338458241499834	18.1376512288328	0.213626808331832	0.990237769366547	4.19695903192601	6.25000000000000
0.000113090428273601	17.9840692075187	0.214988881060151	0.989912544633760	4.23237041379586	6.29999999999995
-0.00280483648333588	17.9467109824165	0.217066513013693	0.989550783694291	4.24168739204197	6.35000000000002
-0.0272938938024350	17.9708839667503	0.219652728698254	0.989109742257973	4.24017724520117	6.45000000000005
-0.0323997107797591	18.0053965924850	0.218809085486678	0.989108482061032	4.23538675132279	6.50000000000000
-0.0382250671531070	18.0398468878150	0.217926447647209	0.989200653654175	4.22589989921473	6.54999999999995
-0.00590956538303343	18.4055888279202	0.229391414444979	0.989282397674505	4.14175584000598	6.89999999999998
-0.0245524937500098	18.5769024039661	0.228231950679613	0.989282759003349	4.10559595230951	6.95000000000005
0.0110559942094248	18.5390636310528	0.231651864033905	0.989282672978522	4.10778036231220	7.20000000000005
-0.0424569223471675	18.7329727190735	0.230691710263011	0.989282639817820	4.07131625502720	7.45000000000005
-0.0608130071315512	18.8411277119802	0.229948990730764	0.989282632916873	4.04649904876853	7.50000000000000
-0.0277125374381795	19.0430921252615	0.231602832873116	0.989282633302927	3.99840427036474	7.60000000000002
-0.0219392915516196	18.9798196084165	0.232032160672448	0.989282637429217	4.00627719436006	7.75000000000000
-0.0238675752692779	18.9712498635802	0.230831810051734	0.989282636800064	4.00728473778847	7.79999999999995
-0.0162976059091892	18.9597383117599	0.228757640004214	0.989282635470491	4.00991193392695	7.85000000000002
-0.0191488667878501	18.6041208951077	0.225702025457525	0.989282636919373	4.09103212957633	8
0.0130449260111187	17.9103528983062	0.225328997890599	0.989282636710209	4.23652364230405	8.45000000000005
-0.0192093732807262	17.4312984796757	0.228405555293725	0.989282636806083	4.35246154661145	8.64999999999998
-0.0246161011276025	17.0536669129034	0.225471042932758	0.989282636623096	4.44839433067971	8.75000000000000
-0.0522324583015276	16.8256383766649	0.225312290253460	0.989282637057555	4.50992534904193	9
-0.0347682719894238	16.7769351010446	0.224760135674319	0.989282636016973	4.51997401803798	9.04999999999996
-0.0240622957208194	16.7999355161561	0.223670399707160	0.989282636784969	4.51207914035341	9.10000000000002
-0.0179147733388995	16.8996525681833	0.222613972883182	0.989282637240592	4.48343538859876	9.14999999999998
-0.00337550349461797	16.8772267986585	0.222272044018799	0.989282637233408	4.48924975353334	9.20000000000005
0.00258993278985411	16.9597463235965	0.221508101869164	0.989282637581627	4.46756684159934	9.25000000000000
0.0196015629786085	16.8770818139601	0.215691452803169	0.989282636126544	4.49205226646437	9.39999999999998
0.0175610197456978	16.9109454642973	0.215336618524506	0.989282636574094	4.48021895390385	9.45000000000005
0.0101281937981845	16.8947191242712	0.216642017494644	0.989282637087289	4.48267471602386	9.50000000000000
0.0118144258865613	16.8709958107214	0.217793197006471	0.989282636771961	4.48750868736543	9.54999999999996
0.0180935384897759	16.9039792359701	0.218300449769586	0.989282636745977	4.47746183712252	9.60000000000002
0.0263759790544396	16.9766141044350	0.217517219166507	0.989282637048726	4.45768137348290	9.64999999999998
0.0192572740897047	16.9807026722451	0.215138373980346	0.989282637368490	4.45830565667147	9.70000000000005
-0.00240012190950467	16.9730231749528	0.211983506145108	0.989282636708653	4.45849823748470	9.75000000000000
-0.00382332299428120	16.9023404961641	0.206832316267247	0.989282636634161	4.47106134614747	10
-0.00411356522922628	16.8978630169918	0.203595227376630	0.989282636961772	4.47372867455945	10.1000000000000
0.00401365580855618	16.9076856601651	0.202345864741120	0.989282636329548	4.47025200425622	10.1500000000000
0.00860472389667135	16.9653145851474	0.200970777058195	0.989282636828078	4.45231073267748	10.2000000000000
-0.00970905848504792	16.9120508893356	0.201136016542270	0.989282637255392	4.46924881278969	10.4000000000000
-0.0131198417452106	16.9850814071713	0.201833040909797	0.989282636991714	4.45068245512145	10.4500000000000
-0.0239254978748504	17.0657410828309	0.201569914633455	0.989282637123969	4.42958186860215	10.5000000000000
-0.0485671176451319	17.1795652295767	0.198715999516591	0.989282636889892	4.40012706031698	10.6500000000000
-0.0438542081677853	17.1574423103745	0.198296375076787	0.989282636968047	4.40515583751681	10.7000000000000
-0.0490882914748901	17.1131284357359	0.199045602405605	0.989282637471121	4.41892667984550	10.8000000000000
-0.0542409715927927	17.1126891549815	0.199207213214902	0.989282636900380	4.42018103607326	10.8500000000000
-0.0574075363586940	17.0599120881731	0.199255406824835	0.989282637425868	4.43504096406883	10.9000000000000
-0.0559073052014877	16.9648194705364	0.200247553951622	0.989282636238626	4.46094739457163	10.9500000000000
-0.0420558546578379	16.7202018584980	0.197994449110205	0.989282636631452	4.53110212262549	11.1000000000000
-0.0318538091380456	16.6550913588388	0.196925939854869	0.989282637183256	4.54801887952104	11.1500000000000
-0.0116406761742011	16.6758987527495	0.196553318296940	0.989282636967876	4.53856591796268	11.2000000000000
0.0315203003587621	16.7673827086065	0.195896873227305	0.989282636897498	4.51172521749314	11.3000000000000
0.0425851620064516	16.7932015703660	0.194147527055050	0.989282637089100	4.50506196450309	11.4000000000000
0.0375706192715320	16.7762713948845	0.194201880189504	0.989282636992451	4.50746353003420	11.4500000000000
0.0285010961524916	16.6123551656460	0.195609214425879	0.989282636958330	4.55703738803285	11.6000000000000
0.0139599585488407	16.5963225362334	0.194387095217429	0.989282636846647	4.56202439762975	11.7000000000000
0.00558829902906652	16.6395226920366	0.194669669479679	0.989282637223537	4.54825393060205	11.7500000000000
-0.00151580637600837	16.5254381614461	0.194736656098789	0.989282637369254	4.57933040019818	11.8000000000000
-0.0648251153880048	16.5916943981424	0.192476429538650	0.989282637228573	4.56632961367833	12
-0.0834919377735985	16.5109268409812	0.191490762890042	0.989282635815938	4.58923756328056	12.0500000000000
-0.0848169273828094	16.7548612669458	0.188364254302099	0.989282637124026	4.52038376830531	12.1500000000000
-0.0688992492373763	16.8636297007044	0.187041848370222	0.989282636823215	4.48936498848092	12.2000000000000
-0.0520223606726138	16.9767069437225	0.187169936768231	0.989282637622247	4.45661473930753	12.2500000000000
-0.0397489560655284	17.1665318189868	0.188493295820612	0.989282635615227	4.40747034256454	12.3500000000000
-0.0340103558079771	17.2256902185341	0.188196973683062	0.989282636582865	4.39299769026729	12.4000000000000
-0.0310799576743589	17.1925618916243	0.186245526922602	0.989282636869006	4.40433024503247	12.4500000000000
-0.0320076589580693	17.1459363741227	0.185474850104842	0.989282636966304	4.41639011088749	12.5000000000000
-0.0472528779849954	17.1253375636523	0.184644098641350	0.989282637145401	4.42901329688181	12.6000000000000
-0.0189787398146390	17.0830761495303	0.184119783152400	0.989282637024428	4.43345274050818	12.7000000000000
0.00809709072010441	16.9957597592827	0.183027276571101	0.989282636872630	4.45234141168408	12.7500000000000
0.00996189329418596	16.9966698858326	0.180819578347066	0.989282636914737	4.45059069461607	12.8500000000000
-0.00190237416542942	17.0592690138053	0.181407327729123	0.989282637018007	4.43445881009336	12.9000000000000
-0.0167907737523057	17.1417985766635	0.182222204841977	0.989282636597180	4.41471826000272	12.9500000000000
-0.0639221794543362	17.1891855206759	0.185308617426017	0.989282636911165	4.40934274472492	13.1000000000000
-0.0607316187253967	17.3057350390056	0.184257106310319	0.989282637388772	4.37600398263630	13.2000000000000
-0.0404753536194123	17.3943636841057	0.183327061980590	0.989282637081671	4.35243881814946	13.2500000000000
-0.0249377007971343	17.4377882753586	0.182247192713543	0.989282636077785	4.33798546889925	13.3000000000000
-0.00631066021833571	17.3664825675754	0.178991582023056	0.989282637148704	4.35597668206586	13.4500000000000
-0.0141435168985678	17.2569422549476	0.179467781248971	0.989282637330398	4.38728847444130	13.5000000000000
-0.0206241702467656	17.2074472784152	0.179602244209209	0.989282637362237	4.40286254529202	13.5500000000000
-0.0660142812407063	17.1136950884494	0.182143725731865	0.989282636713230	4.43442674150344	13.7000000000000
-0.0674271189592870	17.0821737902673	0.182198588691481	0.989282636845988	4.43968723085009	13.7500000000000
-0.0531058108960020	17.0874414771603	0.181727400638382	0.989282637190944	4.43451653388970	13.8000000000000
-0.0255179043700694	17.1207108197751	0.179841854282220	0.989282637219310	4.42332995311071	13.8500000000000
-0.0140034527613268	17.1427577999249	0.177977058801812	0.989282637188949	4.41587728432498	13.9000000000000
-0.0261332979628997	17.0299484956142	0.176449783834744	0.989282636820897	4.44289546981602	14
-0.0419744996095465	17.0485346095532	0.175860611020832	0.989282636832913	4.43994732251875	14.0500000000000
-0.0780297488281673	17.0715410569207	0.177440235647359	0.989282637786121	4.44377112485900	14.1500000000000
-0.113758910985713	16.9841172323819	0.178998676737907	0.989282636761911	4.47349678047139	14.2500000000000
-0.105832383339504	16.9785965415906	0.179739479024834	0.989282637630264	4.47053076941510	14.3000000000000
-0.0776901522218318	16.9064903118981	0.179596081956422	0.989282636773621	4.48677069295866	14.3500000000000
-0.0366952571515884	16.8002490442826	0.179586504962801	0.989282636689287	4.51080135610022	14.4000000000000
0.00197342037121865	16.7472583456978	0.178866725495678	0.989282636902701	4.52246066807925	14.4500000000000
0.0204907238113548	16.7460190648359	0.178410413563462	0.989282636788858	4.52191724112182	14.5000000000000
-0.0158849296218153	16.5024043748426	0.186413286503935	0.989282636509919	4.60629532152519	14.7500000000000
0.0413009265219174	16.6007073901764	0.194128878316152	0.989282636904782	4.57362962033012	15
0.0366885300512006	16.5411579222671	0.195732474714625	0.989282637048156	4.59173761824793	15.0500000000000
-0.0475374989917256	16.5371127439473	0.194800617077660	0.989282636576560	4.60426278096124	15.2000000000000
-0.0674125032277722	16.3696872691323	0.198803580306678	0.989282637080329	4.66077847957939	15.3000000000000
-0.0634838784551319	16.3521378831842	0.200261396028767	0.989282636463649	4.66008021018410	15.3500000000000
-0.0449580944457636	16.1683521224664	0.203423556073576	0.989282635958219	4.71528620413366	15.8000000000000
0.0288587218096541	16.2484967169617	0.213331232415265	0.989282636398141	4.67786832632175	16.5500000000000
0.0305897336682955	16.3748071567295	0.213398257402980	0.989282636585305	4.64242008766720	16.6000000000000
0.0189847180739954	16.4685142986855	0.212674025926406	0.989282636647636	4.61644144238229	16.6500000000000
-0.0221952658017644	16.5886415371933	0.209518929257349	0.989282635836381	4.58805963180307	16.7500000000000
-0.0311493457840109	16.6379458641322	0.208529546626559	0.989282636759274	4.57664459913370	16.8000000000000
-0.0250909410151605	16.6671705466326	0.210707615805115	0.989282637200233	4.56501131623606	16.9000000000000
-0.0120806254896671	16.6149932356976	0.213207259746110	0.989282636519509	4.57716940609861	16.9500000000000
-0.00486638754403802	16.6525602338584	0.215582458346028	0.989282637239512	4.56559727739900	17
-0.0124835038094343	16.5012747101288	0.216360352654532	0.989282635106439	4.60849345584489	17.1000000000000
-0.0431768249518359	16.4921065037343	0.215705470547962	0.989282636553470	4.61150237985132	17.1500000000000
-0.0577002742330496	16.5029534769504	0.214896308646817	0.989282637062799	4.60832414801426	17.2000000000000
-0.0547023410077270	16.5024797459401	0.214623445054066	0.989282636997617	4.60961047278592	17.2500000000000
-0.0534442533434674	16.4490172418744	0.214534370433654	0.989282636874232	4.62436449706599	17.3000000000000
-0.0461517836974964	16.4170763010690	0.214196587296446	0.989282637030916	4.63083455850770	17.3500000000000
-0.0310081973018779	16.4846523600457	0.215482382702677	0.989282636499594	4.60990689056139	17.4500000000000
-0.0150678800083111	16.5066205020588	0.215282462158519	0.989282637001875	4.60346681799684	17.5000000000000
-0.00848612900292351	16.5169343242656	0.215738556833120	0.989282636667153	4.60202595680706	17.7500000000000
0.0236722497617082	16.3866337230404	0.219442776517228	0.989282635838859	4.63144400272490	17.9000000000000
0.0196625888410287	16.4115478054946	0.220870577336751	0.989282636529932	4.62644801403807	17.9500000000000
0.00954245768011610	16.4714205898290	0.215200196587684	0.989282636992574	4.61196011335987	18.2000000000000
-0.0584468974611964	16.2859782084508	0.219519878390744	0.989282635915058	4.67167836360958	18.6000000000000
-0.0497445998233235	16.3052706226615	0.217917367095348	0.989282635986521	4.66353372193376	18.6500000000000
-0.0144502621321483	16.1517821773884	0.223153527748470	0.989282637002298	4.69917010973741	18.8500000000000
0.0511065409835028	16.5397594800220	0.217289776765492	0.989282635941185	4.57990813921459	19.3000000000000
0.0585486572954754	16.6052765801493	0.215583488114446	0.989282636947886	4.56129208840913	19.3500000000000
0.0225274457311623	16.5879966164669	0.210889277892101	0.989282636962517	4.56962675853374	19.4500000000000
0.00179749404234292	16.5412064759930	0.208379432742370	0.989282636917754	4.57992808020278	19.5500000000000
0.00413220328806181	16.5696144288617	0.207220643127264	0.989282637093296	4.57206731583995	19.6000000000000
0.00405209421147330	16.6883268760304	0.207045157033350	0.989282636669455	4.53540759634613	19.6500000000000
0.00674267106060562	16.8410642472938	0.208144951894726	0.989282635487678	4.49193235024563	19.7000000000000
0.0254674804415388	17.0133108854225	0.208736037183556	0.989282636797208	4.44247320597365	19.8000000000000
0.0105401502062299	16.9506753710027	0.204352037764912	0.989282637085565	4.46153712754016	19.9000000000000
-0.0184714586953284	16.8754173518119	0.202047185683000	0.989282637175276	4.48428823658126	19.9500000000000
-0.0794344650818055	16.8566834727080	0.201662720525458	0.989282637174376	4.49508174170296	20.0500000000000
-0.0944186441878168	16.8422691610893	0.202179419167566	0.989282637072271	4.49849070626073	20.1000000000000
-0.0902499263066159	16.7954981800248	0.203631620627724	0.989282636909607	4.50965982960313	20.1500000000000
-0.0711179527495821	16.7364948830447	0.204828768441353	0.989282637079831	4.52311874749132	20.2000000000000
-0.0278137778538385	16.6380821975471	0.204506459541996	0.989282637059891	4.54745178725575	20.3500000000000
-0.0654915861993966	16.4749930135885	0.202105120727530	0.989282636055681	4.60024342743991	20.5500000000000
-0.0458834145934723	16.4586114855627	0.209456623468351	0.989282636825718	4.60695724385396	20.7000000000000
-0.0273085920997684	16.4699742667466	0.211231094352643	0.989282637121360	4.60323184913428	20.7500000000000
-0.00599010518073725	16.3067168319165	0.209782613949139	0.989282636896736	4.65458156293619	20.9500000000000
-0.00132682978639088	16.0020395391400	0.219299579862148	0.989282636526203	4.75181407466537	21.4500000000000
-0.0364161716836929	15.9910634641469	0.219916231493322	0.989282636730845	4.75016064689375	22.2500000000000
-0.0225011858211668	15.9694592871301	0.215575868229437	0.989282637341266	4.75345343403942	22.4000000000000
-0.0110438810219471	16.0088899793682	0.215851175892109	0.989282636950710	4.74037490626476	22.4500000000000
-0.00527501500466148	15.9441016173947	0.215119824895170	0.989282637195695	4.75694191042194	22.6500000000000
0.00276633454182041	15.9369696286456	0.212514092155924	0.989282637414597	4.75448288727706	22.8000000000000
0.0229924653389687	15.8617441131921	0.212047736095301	0.989282637171405	4.77555135083465	22.9500000000000
-0.00934726477176979	15.6884284336760	0.206685032174861	0.989282637264768	4.82552366686416	23.2000000000000
-0.0158553825502833	15.6513900166047	0.205709641024595	0.989282637370074	4.83848715318613	23.2500000000000
-0.0516284797534722	15.6199647757787	0.202641219518595	0.989282637072298	4.84833403788789	23.4000000000000
-0.0631388325233552	15.6017295576172	0.203092476842395	0.989282637540925	4.85148612500965	23.4500000000000
-0.0673613475107994	15.6019003120416	0.204797800774012	0.989282636597666	4.85216155282414	23.5000000000000
-0.0660831412244306	15.5478931296040	0.204918995660824	0.989282636277213	4.86747109439806	23.5500000000000
-0.0718794409895795	15.5278169471644	0.203175460869420	0.989282636894791	4.87206635158505	23.6000000000000
-0.0656683007297561	15.3460227325911	0.200521035758215	0.989282637430604	4.93181229428637	23.8000000000000
-0.0593581229409431	15.2906266782032	0.200870791850398	0.989282636863681	4.95102972805788	23.8500000000000
